                    *********************************************************************************
                    *  Z= 68 A=168: Positive-Parity Spin-dependent Level Density [MeV-1] for ER168  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
 100.00  2.582  6.86E+21 4.62E+20 1.03E+22 3.77E+18 7.53E+18 1.13E+19 3.28E+19 3.27E+19 3.07E+19 3.08E+19 3.39E+19 2.84E+19 2.97E+19 2.96E+19 2.26E+19 2.43E+19 2.29E+19 1.96E+19 1.60E+19 1.43E+19 1.05E+19 1.08E+19 7.95E+18 7.24E+18 6.88E+18 5.10E+18 4.66E+18 4.42E+18 3.63E+18 3.31E+18 3.01E+18 1.97E+18 1.63E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.708  1.38E+22 9.24E+20 2.07E+22 7.54E+18 1.51E+19 2.25E+19 6.56E+19 6.53E+19 6.14E+19 6.15E+19 6.78E+19 5.69E+19 5.93E+19 5.91E+19 4.51E+19 4.85E+19 4.58E+19 3.93E+19 3.21E+19 2.85E+19 2.10E+19 2.16E+19 1.59E+19 1.45E+19 1.37E+19 1.02E+19 9.32E+18 8.85E+18 7.27E+18 6.63E+18 6.02E+18 3.95E+18 3.26E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.828  2.76E+22 1.85E+21 4.13E+22 1.51E+19 3.01E+19 4.49E+19 1.31E+20 1.30E+20 1.23E+20 1.23E+20 1.36E+20 1.14E+20 1.19E+20 1.18E+20 9.02E+19 9.70E+19 9.15E+19 7.85E+19 6.41E+19 5.70E+19 4.19E+19 4.31E+19 3.18E+19 2.90E+19 2.75E+19 2.04E+19 1.86E+19 1.77E+19 1.45E+19 1.33E+19 1.20E+19 7.90E+18 6.51E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.944  5.53E+22 3.69E+21 8.26E+22 3.01E+19 6.01E+19 8.98E+19 2.62E+20 2.61E+20 2.45E+20 2.46E+20 2.71E+20 2.27E+20 2.37E+20 2.36E+20 1.80E+20 1.94E+20 1.83E+20 1.57E+20 1.28E+20 1.14E+20 8.37E+19 8.62E+19 6.35E+19 5.79E+19 5.50E+19 4.08E+19 3.73E+19 3.54E+19 2.91E+19 2.65E+19 2.41E+19 1.58E+19 1.30E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.055  1.11E+23 7.37E+21 1.65E+23 6.01E+19 1.20E+20 1.79E+20 5.24E+20 5.21E+20 4.90E+20 4.91E+20 5.41E+20 4.54E+20 4.74E+20 4.72E+20 3.60E+20 3.87E+20 3.66E+20 3.14E+20 2.56E+20 2.28E+20 1.67E+20 1.72E+20 1.27E+20 1.16E+20 1.10E+20 8.16E+19 7.45E+19 7.07E+19 5.81E+19 5.30E+19 4.81E+19 3.16E+19 2.60E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.162  2.21E+23 1.47E+22 3.30E+23 1.20E+20 2.40E+20 3.58E+20 1.05E+21 1.04E+21 9.79E+20 9.81E+20 1.08E+21 9.07E+20 9.47E+20 9.43E+20 7.20E+20 7.74E+20 7.31E+20 6.27E+20 5.12E+20 4.56E+20 3.35E+20 3.45E+20 2.54E+20 2.31E+20 2.20E+20 1.63E+20 1.49E+20 1.41E+20 1.16E+20 1.06E+20 9.63E+19 6.32E+19 5.21E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  3.266  4.42E+23 2.95E+22 6.59E+23 2.40E+20 4.79E+20 7.16E+20 2.09E+21 2.08E+21 1.96E+21 1.96E+21 2.16E+21 1.81E+21 1.89E+21 1.88E+21 1.44E+21 1.55E+21 1.46E+21 1.25E+21 1.02E+21 9.11E+20 6.69E+20 6.89E+20 5.08E+20 4.63E+20 4.39E+20 3.26E+20 2.98E+20 2.83E+20 2.32E+20 2.12E+20 1.93E+20 1.26E+20 1.04E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.367  8.84E+23 5.89E+22 1.32E+24 4.80E+20 9.57E+20 1.43E+21 4.18E+21 4.16E+21 3.91E+21 3.92E+21 4.32E+21 3.62E+21 3.78E+21 3.77E+21 2.88E+21 3.09E+21 2.92E+21 2.50E+21 2.05E+21 1.82E+21 1.34E+21 1.38E+21 1.01E+21 9.25E+20 8.78E+20 6.52E+20 5.96E+20 5.66E+20 4.65E+20 4.24E+20 3.85E+20 2.53E+20 2.08E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.464  1.77E+24 1.18E+23 2.63E+24 9.58E+20 1.91E+21 2.86E+21 8.36E+21 8.31E+21 7.82E+21 7.83E+21 8.64E+21 7.24E+21 7.56E+21 7.53E+21 5.75E+21 6.18E+21 5.84E+21 5.01E+21 4.09E+21 3.64E+21 2.67E+21 2.75E+21 2.03E+21 1.85E+21 1.76E+21 1.30E+21 1.19E+21 1.13E+21 9.29E+20 8.48E+20 7.70E+20 5.05E+20 4.16E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.559  3.53E+24 2.35E+23 5.27E+24 1.91E+21 3.82E+21 5.71E+21 1.67E+22 1.66E+22 1.56E+22 1.57E+22 1.73E+22 1.45E+22 1.51E+22 1.50E+22 1.15E+22 1.24E+22 1.17E+22 1.00E+22 8.18E+21 7.28E+21 5.35E+21 5.50E+21 4.06E+21 3.70E+21 3.51E+21 2.61E+21 2.38E+21 2.26E+21 1.86E+21 1.70E+21 1.54E+21 1.01E+21 8.33E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.651  7.06E+24 4.70E+23 1.05E+25 3.82E+21 7.63E+21 1.14E+22 3.34E+22 3.32E+22 3.12E+22 3.13E+22 3.45E+22 2.89E+22 3.02E+22 3.01E+22 2.30E+22 2.47E+22 2.33E+22 2.00E+22 1.64E+22 1.46E+22 1.07E+22 1.10E+22 8.11E+21 7.40E+21 7.02E+21 5.22E+21 4.76E+21 4.52E+21 3.72E+21 3.39E+21 3.08E+21 2.02E+21 1.67E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 68 A=165: Negative-parity Spin-dependent Level Density [MeV-1] for ER165  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.129  3.00E+00 1.89E+01 1.74E+02 1.00E+00 2.46E+00 4.20E+00 2.20E+00 2.21E+00 2.46E+00 2.20E+00 1.46E+00 7.32E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.183  9.00E+00 2.62E+01 2.48E+02 1.67E+00 2.66E+00 4.94E+00 3.68E+00 4.50E+00 2.66E+00 2.44E+00 1.83E+00 1.22E+00 6.10E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.224  1.60E+01 3.56E+01 3.49E+02 2.86E+00 3.33E+00 6.00E+00 4.20E+00 4.90E+00 4.90E+00 4.18E+00 2.09E+00 1.57E+00 1.05E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.258  2.70E+01 5.07E+01 5.16E+02 3.38E+00 4.57E+00 8.33E+00 7.72E+00 6.47E+00 5.42E+00 4.72E+00 4.90E+00 2.09E+00 1.57E+00 1.05E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.289  4.50E+01 9.06E+01 9.43E+02 7.47E+00 8.23E+00 1.19E+01 1.24E+01 1.23E+01 1.12E+01 8.57E+00 5.94E+00 5.23E+00 3.66E+00 2.09E+00 1.05E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.316  7.30E+01 1.34E+02 1.42E+03 8.57E+00 1.19E+01 1.84E+01 2.05E+01 1.86E+01 1.56E+01 1.29E+01 1.01E+01 5.75E+00 5.23E+00 3.66E+00 1.57E+00 1.05E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.342  1.25E+02 2.85E+02 2.90E+03 1.64E+01 3.02E+01 4.30E+01 4.50E+01 4.22E+01 3.25E+01 2.67E+01 1.69E+01 1.26E+01 7.32E+00 5.23E+00 4.18E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.365  2.14E+02 4.28E+02 4.53E+03 2.05E+01 4.07E+01 5.77E+01 6.23E+01 6.24E+01 5.79E+01 4.67E+01 2.92E+01 1.80E+01 1.33E+01 7.32E+00 5.23E+00 3.66E+00 1.57E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.387  3.64E+02 7.71E+02 8.41E+03 3.41E+01 6.54E+01 1.02E+02 1.09E+02 1.10E+02 1.02E+02 8.59E+01 6.61E+01 4.02E+01 2.37E+01 1.43E+01 7.85E+00 5.23E+00 3.66E+00 1.57E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.408  6.10E+02 1.19E+03 1.30E+04 5.87E+01 1.06E+02 1.54E+02 1.63E+02 1.66E+02 1.52E+02 1.29E+02 9.74E+01 7.16E+01 4.14E+01 2.27E+01 1.33E+01 6.28E+00 5.23E+00 2.09E+00 1.05E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.428  1.03E+03 2.15E+03 2.43E+04 9.02E+01 1.81E+02 2.55E+02 2.91E+02 3.06E+02 2.75E+02 2.34E+02 1.82E+02 1.28E+02 9.06E+01 6.02E+01 2.78E+01 1.47E+01 8.04E+00 4.71E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.447  1.69E+03 3.13E+03 3.59E+04 1.37E+02 2.55E+02 3.57E+02 4.06E+02 4.23E+02 4.01E+02 3.49E+02 2.73E+02 1.97E+02 1.33E+02 9.58E+01 4.89E+01 2.32E+01 1.43E+01 6.28E+00 4.18E+00 1.57E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.465  2.75E+03 5.38E+03 6.28E+04 2.27E+02 4.38E+02 6.25E+02 6.70E+02 7.02E+02 6.59E+02 5.87E+02 4.82E+02 3.53E+02 2.49E+02 1.72E+02 1.02E+02 5.92E+01 2.48E+01 1.41E+01 6.28E+00 3.66E+00 1.57E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.483  4.42E+03 8.03E+03 9.33E+04 3.49E+02 6.68E+02 9.46E+02 1.03E+03 1.05E+03 9.58E+02 8.47E+02 6.86E+02 5.21E+02 3.74E+02 2.59E+02 1.56E+02 9.45E+01 4.61E+01 1.83E+01 8.56E+00 5.23E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.500  7.18E+03 1.40E+04 1.65E+05 5.80E+02 1.13E+03 1.62E+03 1.76E+03 1.84E+03 1.73E+03 1.53E+03 1.18E+03 8.89E+02 6.48E+02 4.74E+02 2.86E+02 1.78E+02 1.02E+02 4.54E+01 1.75E+01 7.85E+00 4.71E+00 1.57E+00 5.23E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.516  1.15E+04 2.05E+04 2.42E+05 8.32E+02 1.64E+03 2.34E+03 2.58E+03 2.68E+03 2.52E+03 2.22E+03 1.79E+03 1.29E+03 9.50E+02 6.69E+02 4.25E+02 2.66E+02 1.49E+02 7.80E+01 2.90E+01 1.46E+01 5.23E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.532  1.86E+04 3.61E+04 4.32E+05 1.44E+03 2.82E+03 4.06E+03 4.44E+03 4.69E+03 4.44E+03 3.96E+03 3.16E+03 2.39E+03 1.71E+03 1.20E+03 7.68E+02 4.93E+02 2.85E+02 1.46E+02 7.35E+01 2.51E+01 1.15E+01 5.23E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.548  2.97E+04 5.31E+04 6.37E+05 2.08E+03 4.11E+03 5.89E+03 6.58E+03 6.90E+03 6.48E+03 5.78E+03 4.71E+03 3.52E+03 2.58E+03 1.79E+03 1.14E+03 7.20E+02 4.31E+02 2.29E+02 1.13E+02 4.73E+01 1.66E+01 6.28E+00 3.66E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.563  4.78E+04 9.15E+04 1.12E+06 3.47E+03 6.76E+03 9.75E+03 1.09E+04 1.17E+04 1.13E+04 1.02E+04 8.26E+03 6.32E+03 4.61E+03 3.30E+03 2.09E+03 1.31E+03 7.81E+02 4.30E+02 2.18E+02 1.09E+02 3.76E+01 1.54E+01 5.23E+00 2.09E+00 1.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.577  7.58E+04 1.32E+05 1.63E+06 5.00E+03 9.75E+03 1.41E+04 1.56E+04 1.67E+04 1.60E+04 1.46E+04 1.22E+04 9.26E+03 6.84E+03 4.90E+03 3.15E+03 1.96E+03 1.17E+03 6.54E+02 3.38E+02 1.62E+02 7.48E+01 2.33E+01 8.04E+00 4.18E+00 1.57E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.606  1.90E+05 3.23E+05 4.05E+06 1.17E+04 2.29E+04 3.32E+04 3.70E+04 3.98E+04 3.84E+04 3.53E+04 2.97E+04 2.33E+04 1.77E+04 1.30E+04 8.49E+03 5.47E+03 3.31E+03 1.81E+03 9.61E+02 4.98E+02 2.20E+02 1.02E+02 2.92E+01 8.59E+00 5.42E+00 1.57E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.632  4.64E+05 7.73E+05 9.88E+06 2.72E+04 5.32E+04 7.74E+04 8.66E+04 9.37E+04 9.06E+04 8.40E+04 7.15E+04 5.67E+04 4.37E+04 3.25E+04 2.21E+04 1.46E+04 9.02E+03 5.12E+03 2.77E+03 1.40E+03 6.92E+02 3.04E+02 1.27E+02 3.48E+01 1.17E+01 5.31E+00 1.76E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.658  1.12E+06 1.84E+06 2.39E+07 6.31E+04 1.24E+05 1.80E+05 2.03E+05 2.20E+05 2.14E+05 1.99E+05 1.71E+05 1.36E+05 1.06E+05 7.98E+04 5.52E+04 3.73E+04 2.39E+04 1.40E+04 7.80E+03 4.07E+03 1.97E+03 9.20E+02 3.88E+02 1.49E+02 4.93E+01 1.41E+01 6.14E+00 1.57E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
