                    *********************************************************************************
                    *  Z= 72 A=178: Positive-Parity Spin-dependent Level Density [MeV-1] for HF178  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   5.00  0.553  4.95E+03 8.08E+03 9.09E+04 3.89E+02 3.55E+02 1.04E+03 8.46E+02 1.16E+03 8.91E+02 9.60E+02 7.06E+02 6.04E+02 3.90E+02 3.01E+02 1.78E+02 1.13E+02 6.20E+01 4.20E+01 2.00E+01 1.09E+01 3.62E+00 2.66E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.580  1.16E+04 1.87E+04 2.18E+05 7.98E+02 7.62E+02 2.26E+03 1.89E+03 2.66E+03 2.10E+03 2.29E+03 1.64E+03 1.44E+03 9.90E+02 7.40E+02 4.46E+02 3.19E+02 1.68E+02 1.16E+02 5.46E+01 3.56E+01 1.12E+01 8.48E+00 1.33E+00 4.04E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.606  2.70E+04 4.29E+04 5.07E+05 1.78E+03 1.73E+03 5.13E+03 4.29E+03 5.83E+03 4.72E+03 5.09E+03 3.77E+03 3.42E+03 2.33E+03 1.81E+03 1.13E+03 7.67E+02 4.51E+02 2.87E+02 1.58E+02 9.49E+01 4.61E+01 2.30E+01 7.66E+00 5.81E+00 2.03E-01 6.05E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.630  6.20E+04 9.68E+04 1.17E+06 3.88E+03 3.76E+03 1.11E+04 9.39E+03 1.30E+04 1.06E+04 1.15E+04 8.58E+03 7.74E+03 5.46E+03 4.31E+03 2.75E+03 1.94E+03 1.11E+03 7.53E+02 4.26E+02 2.61E+02 1.38E+02 7.48E+01 2.85E+01 1.85E+01 4.94E+00 4.98E+00 2.62E-01 4.04E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.654  1.41E+05 2.17E+05 2.67E+06 8.39E+03 8.21E+03 2.43E+04 2.09E+04 2.86E+04 2.34E+04 2.56E+04 1.93E+04 1.76E+04 1.25E+04 9.96E+03 6.65E+03 4.65E+03 2.84E+03 1.87E+03 1.10E+03 6.84E+02 3.79E+02 2.27E+02 1.08E+02 5.42E+01 2.75E+01 8.63E+00 1.46E+00 2.42E+00 1.27E-01 4.04E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.677  3.15E+05 4.80E+05 6.01E+06 1.79E+04 1.75E+04 5.22E+04 4.47E+04 6.19E+04 5.15E+04 5.67E+04 4.29E+04 3.93E+04 2.83E+04 2.27E+04 1.52E+04 1.11E+04 6.86E+03 4.67E+03 2.75E+03 1.79E+03 1.02E+03 6.35E+02 3.11E+02 1.77E+02 7.42E+01 1.97E+01 6.50E+00 6.05E+00 1.71E+00 1.61E+00 6.00E-01 6.05E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.699  7.00E+05 1.06E+06 1.34E+07 3.83E+04 3.80E+04 1.13E+05 9.70E+04 1.35E+05 1.13E+05 1.23E+05 9.44E+04 8.73E+04 6.34E+04 5.14E+04 3.53E+04 2.56E+04 1.63E+04 1.12E+04 6.91E+03 4.47E+03 2.64E+03 1.70E+03 8.98E+02 5.34E+02 1.56E+02 4.88E+01 2.09E+01 1.25E+01 5.65E+00 4.64E+00 1.67E+00 2.58E+00 8.07E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.721  1.54E+06 2.31E+06 2.97E+07 8.17E+04 8.09E+04 2.40E+05 2.07E+05 2.90E+05 2.43E+05 2.66E+05 2.07E+05 1.91E+05 1.40E+05 1.15E+05 8.00E+04 5.88E+04 3.80E+04 2.67E+04 1.68E+04 1.11E+04 6.75E+03 4.49E+03 2.45E+03 1.01E+03 3.09E+02 1.19E+02 5.42E+01 2.91E+01 2.01E+01 1.47E+01 4.50E+00 6.21E+00 2.02E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.742  3.37E+06 5.00E+06 6.51E+07 1.73E+05 1.72E+05 5.10E+05 4.42E+05 6.19E+05 5.22E+05 5.72E+05 4.48E+05 4.15E+05 3.08E+05 2.54E+05 1.79E+05 1.33E+05 8.76E+04 6.22E+04 3.98E+04 2.70E+04 1.69E+04 1.13E+04 4.83E+03 1.82E+03 6.24E+02 2.77E+02 1.40E+02 8.80E+01 5.71E+01 3.29E+01 1.66E+01 1.69E+01 1.13E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.762  7.30E+06 1.07E+07 1.41E+08 3.63E+05 3.62E+05 1.07E+06 9.33E+05 1.31E+06 1.11E+06 1.22E+06 9.61E+05 8.95E+05 6.71E+05 5.57E+05 3.97E+05 2.98E+05 1.99E+05 1.43E+05 9.29E+04 6.42E+04 4.10E+04 2.30E+04 8.72E+03 3.20E+03 1.28E+03 6.38E+02 3.71E+02 2.41E+02 1.51E+02 9.00E+01 6.16E+01 4.08E+01 4.20E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.782  1.57E+07 2.28E+07 3.03E+08 7.61E+05 7.58E+05 2.25E+06 1.96E+06 2.76E+06 2.34E+06 2.58E+06 2.05E+06 1.91E+06 1.45E+06 1.21E+06 8.72E+05 6.59E+05 4.45E+05 3.25E+05 2.14E+05 1.49E+05 8.08E+04 4.05E+04 1.45E+04 5.86E+03 2.62E+03 1.50E+03 9.31E+02 6.23E+02 3.88E+02 2.62E+02 1.67E+02 1.05E+02 1.43E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.820  7.76E+07 1.01E+08 1.35E+09 3.28E+06 3.27E+06 9.70E+06 8.50E+06 1.20E+07 1.03E+07 1.14E+07 9.09E+06 8.58E+06 6.56E+06 5.55E+06 4.07E+06 3.13E+06 2.16E+06 1.61E+06 9.81E+05 5.24E+05 2.23E+05 1.05E+05 4.30E+04 2.19E+04 1.24E+04 7.96E+03 5.35E+03 3.76E+03 2.56E+03 1.76E+03 1.14E+03 8.14E+02 1.17E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.856  3.44E+08 4.31E+08 5.73E+09 1.38E+07 1.38E+07 4.09E+07 3.60E+07 5.10E+07 4.38E+07 4.88E+07 3.93E+07 3.74E+07 2.89E+07 2.47E+07 1.84E+07 1.43E+07 9.00E+06 5.42E+06 2.62E+06 1.29E+06 5.73E+05 3.00E+05 1.48E+05 8.94E+04 5.78E+04 4.07E+04 2.90E+04 2.09E+04 1.48E+04 1.06E+04 7.15E+03 5.36E+03 8.34E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.891  1.42E+09 1.73E+09 2.22E+10 5.70E+07 5.69E+07 1.69E+08 1.49E+08 2.12E+08 1.83E+08 2.05E+08 1.66E+08 1.59E+08 1.24E+08 1.01E+08 6.32E+07 3.90E+07 2.17E+07 1.24E+07 6.00E+06 3.22E+06 1.59E+06 9.42E+05 5.49E+05 3.78E+05 2.68E+05 1.98E+05 1.47E+05 1.09E+05 7.98E+04 5.86E+04 4.13E+04 3.20E+04 5.33E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.925  5.33E+09 6.08E+09 7.09E+10 2.31E+08 2.30E+08 6.86E+08 6.07E+08 8.64E+08 7.49E+08 7.89E+08 5.69E+08 4.96E+08 3.21E+08 2.30E+08 1.25E+08 7.94E+07 4.23E+07 2.62E+07 1.33E+07 8.16E+06 4.60E+06 3.19E+06 2.13E+06 1.60E+06 1.21E+06 9.30E+05 7.09E+05 5.41E+05 4.05E+05 3.05E+05 2.22E+05 1.77E+05 3.11E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.957  1.29E+10 9.10E+09 9.72E+10 4.16E+08 4.16E+08 1.24E+09 1.13E+09 1.39E+09 1.16E+09 1.14E+09 6.66E+08 5.97E+08 3.36E+08 2.59E+08 1.26E+08 8.95E+07 4.63E+07 3.26E+07 1.71E+07 1.16E+07 6.97E+06 5.32E+06 3.75E+06 2.94E+06 2.27E+06 1.78E+06 1.37E+06 1.06E+06 8.00E+05 6.09E+05 4.49E+05 3.62E+05 6.48E+05 7.97E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.989  2.45E+10 1.41E+10 1.38E+11 7.51E+08 7.50E+08 2.23E+09 2.10E+09 2.23E+09 1.78E+09 1.65E+09 7.80E+08 7.17E+08 3.50E+08 2.92E+08 1.28E+08 1.01E+08 5.06E+07 4.05E+07 2.19E+07 1.65E+07 1.06E+07 8.90E+06 6.61E+06 5.41E+06 4.28E+06 3.40E+06 2.66E+06 2.07E+06 1.58E+06 1.21E+06 9.10E+05 7.40E+05 1.35E+06 1.59E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.019  4.27E+10 2.23E+10 2.03E+11 1.36E+09 1.35E+09 4.03E+09 3.91E+09 3.58E+09 2.75E+09 2.39E+09 9.12E+08 8.63E+08 3.66E+08 3.29E+08 1.30E+08 1.14E+08 5.54E+07 5.04E+07 2.81E+07 2.35E+07 1.60E+07 1.49E+07 1.16E+07 9.94E+06 8.06E+06 6.50E+06 5.14E+06 4.05E+06 3.12E+06 2.42E+06 1.84E+06 1.51E+06 2.82E+06 2.39E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.049  7.21E+10 3.64E+10 3.08E+11 2.45E+09 2.44E+09 7.27E+09 7.28E+09 5.76E+09 4.25E+09 3.46E+09 1.07E+09 1.04E+09 3.82E+08 3.71E+08 1.32E+08 1.28E+08 6.06E+07 6.27E+07 3.61E+07 3.34E+07 2.42E+07 2.48E+07 2.05E+07 1.83E+07 1.52E+07 1.24E+07 9.95E+06 7.92E+06 6.17E+06 4.82E+06 3.73E+06 3.09E+06 5.88E+06 3.19E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.078  1.20E+11 6.04E+10 4.81E+11 4.41E+09 4.41E+09 1.31E+10 1.35E+10 9.25E+09 6.56E+09 5.01E+09 1.25E+09 1.25E+09 3.99E+08 4.17E+08 1.34E+08 1.45E+08 6.63E+07 7.81E+07 4.64E+07 4.75E+07 3.67E+07 4.15E+07 3.62E+07 3.36E+07 2.86E+07 2.37E+07 1.93E+07 1.55E+07 1.22E+07 9.60E+06 7.55E+06 6.33E+06 1.23E+07 3.99E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.106  2.02E+11 1.02E+11 7.70E+11 7.96E+09 7.95E+09 2.37E+10 2.52E+10 1.49E+10 1.01E+10 7.26E+09 1.46E+09 1.50E+09 4.17E+08 4.70E+08 1.36E+08 1.63E+08 7.25E+07 9.71E+07 5.95E+07 6.75E+07 5.55E+07 6.94E+07 6.37E+07 6.17E+07 5.39E+07 4.54E+07 3.73E+07 3.03E+07 2.41E+07 1.91E+07 1.53E+07 1.29E+07 2.56E+07 4.78E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.173  8.27E+11 3.98E+11 2.72E+12 3.48E+10 3.48E+10 1.04E+11 1.19E+11 4.86E+10 3.00E+10 1.83E+10 2.16E+09 2.38E+09 4.64E+08 6.33E+08 1.41E+08 2.20E+08 9.07E+07 1.68E+08 1.11E+08 1.63E+08 1.57E+08 2.51E+08 2.62E+08 2.83E+08 2.63E+08 2.29E+08 1.94E+08 1.62E+08 1.32E+08 1.07E+08 8.91E+07 7.75E+07 1.61E+08 6.78E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.236  3.37E+12 1.63E+12 1.05E+13 1.52E+11 1.52E+11 4.53E+11 5.62E+11 1.59E+11 8.88E+10 4.61E+10 3.20E+09 3.77E+09 5.17E+08 8.52E+08 1.46E+08 2.97E+08 1.13E+08 2.90E+08 2.08E+08 3.93E+08 4.42E+08 9.05E+08 1.08E+09 1.30E+09 1.28E+09 1.16E+09 1.01E+09 8.69E+08 7.27E+08 6.01E+08 5.20E+08 4.64E+08 1.01E+09 8.77E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.354  8.27E+13 3.01E+13 1.85E+14 2.90E+12 2.90E+12 8.67E+12 1.25E+13 1.70E+12 7.78E+11 2.93E+11 7.03E+09 9.46E+09 6.41E+08 1.55E+09 1.57E+08 5.41E+08 1.78E+08 8.64E+08 7.24E+08 2.29E+09 3.52E+09 1.18E+10 1.84E+10 2.72E+10 3.04E+10 2.96E+10 2.74E+10 2.49E+10 2.19E+10 1.89E+10 1.77E+10 1.66E+10 3.99E+10 1.28E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.563  6.05E+16 1.20E+16 7.87E+16 1.06E+15 1.06E+15 3.18E+15 6.24E+15 1.95E+14 5.98E+13 1.18E+13 3.38E+10 5.97E+10 9.88E+08 5.08E+09 1.81E+08 1.80E+09 4.36E+08 7.69E+09 8.80E+09 7.75E+10 2.23E+11 2.01E+12 5.29E+12 1.20E+13 1.71E+13 1.93E+13 2.02E+13 2.05E+13 1.99E+13 1.86E+13 2.04E+13 2.13E+13 6.21E+13 2.07E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.748  2.66E+17 2.90E+16 2.13E+17 2.12E+15 2.12E+15 6.34E+15 1.25E+16 3.89E+14 4.59E+15 4.77E+14 1.63E+11 3.77E+11 1.52E+09 1.67E+10 2.09E+08 5.96E+09 1.07E+09 6.85E+10 1.07E+11 2.62E+12 1.42E+13 4.00E+12 1.06E+13 2.40E+13 3.41E+13 3.86E+13 4.04E+13 4.09E+13 3.98E+13 3.72E+13 4.08E+13 4.26E+13 1.24E+14 2.87E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.915  2.51E+18 4.21E+17 4.48E+18 4.23E+15 4.23E+15 1.27E+16 2.49E+16 7.74E+14 3.53E+17 1.92E+16 7.82E+11 2.38E+12 2.34E+09 5.49E+10 2.42E+08 1.98E+10 2.62E+09 6.09E+11 1.30E+12 8.89E+13 8.99E+14 7.98E+12 2.11E+13 4.79E+13 6.82E+13 7.71E+13 8.07E+13 8.18E+13 7.95E+13 7.45E+13 8.16E+13 8.51E+13 2.48E+14 3.67E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.068  1.45E+20 2.80E+19 3.11E+20 8.45E+15 8.45E+15 2.53E+16 4.98E+16 1.54E+15 2.71E+19 7.76E+17 3.76E+12 1.50E+13 3.61E+09 1.80E+11 2.79E+08 6.56E+10 6.42E+09 5.42E+12 1.58E+13 3.01E+15 5.70E+16 1.59E+13 4.21E+13 9.56E+13 1.36E+14 1.54E+14 1.61E+14 1.63E+14 1.59E+14 1.49E+14 1.63E+14 1.70E+14 4.96E+14 4.46E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.211  1.09E+22 2.12E+21 2.34E+22 1.69E+16 1.69E+16 5.05E+16 9.95E+16 3.07E+15 2.08E+21 3.13E+19 1.81E+13 9.49E+13 5.56E+09 5.93E+11 3.23E+08 2.18E+11 1.57E+10 4.83E+13 1.92E+14 1.02E+17 3.62E+18 3.17E+13 8.41E+13 1.91E+14 2.72E+14 3.08E+14 3.23E+14 3.27E+14 3.18E+14 2.98E+14 3.26E+14 3.40E+14 9.93E+14 5.26E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.345  8.28E+23 1.61E+23 1.78E+24 3.37E+16 3.37E+16 1.01E+17 1.99E+17 6.11E+15 1.60E+23 1.26E+21 8.70E+13 5.99E+14 8.56E+09 1.95E+12 3.73E+08 7.22E+11 3.86E+10 4.30E+14 2.34E+15 3.45E+18 2.30E+20 6.32E+13 1.68E+14 3.82E+14 5.44E+14 6.16E+14 6.45E+14 6.53E+14 6.35E+14 5.95E+14 6.52E+14 6.80E+14 1.98E+15 6.06E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.472  6.34E+25 1.23E+25 1.36E+26 6.73E+16 6.74E+16 2.02E+17 3.97E+17 1.22E+16 1.23E+25 5.10E+22 4.19E+14 3.78E+15 1.32E+10 6.41E+12 4.31E+08 2.40E+12 9.45E+10 3.82E+15 2.84E+16 1.17E+20 1.46E+22 1.26E+14 3.35E+14 7.62E+14 1.09E+15 1.23E+15 1.29E+15 1.30E+15 1.27E+15 1.19E+15 1.30E+15 1.36E+15 3.97E+15 6.86E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.593  4.86E+27 9.46E+26 1.04E+28 1.34E+17 1.35E+17 4.03E+17 7.94E+17 2.42E+16 9.43E+26 2.06E+24 2.01E+15 2.39E+16 2.03E+10 2.11E+13 4.98E+08 7.95E+12 2.32E+11 3.40E+16 3.46E+17 3.96E+21 9.24E+23 2.52E+14 6.69E+14 1.52E+15 2.17E+15 2.46E+15 2.57E+15 2.61E+15 2.54E+15 2.38E+15 2.61E+15 2.72E+15 7.93E+15 7.65E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.708  3.72E+29 7.26E+28 8.00E+29 2.68E+17 2.69E+17 8.04E+17 1.59E+18 4.82E+16 7.24E+28 8.31E+25 9.68E+15 1.51E+17 3.13E+10 6.92E+13 5.75E+08 2.64E+13 5.68E+11 3.03E+17 4.20E+18 1.34E+23 5.86E+25 5.02E+14 1.34E+15 3.04E+15 4.34E+15 4.91E+15 5.15E+15 5.21E+15 5.07E+15 4.75E+15 5.21E+15 5.44E+15 1.59E+16 8.45E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.819  2.86E+31 5.57E+30 6.14E+31 5.36E+17 5.37E+17 1.61E+18 3.17E+18 9.61E+16 5.56E+30 3.35E+27 4.66E+16 9.51E+17 4.81E+10 2.27E+14 6.64E+08 8.76E+13 1.39E+12 2.70E+18 5.11E+19 4.55E+24 3.72E+27 1.00E+15 2.67E+15 6.08E+15 8.68E+15 9.82E+15 1.03E+16 1.04E+16 1.01E+16 9.50E+15 1.04E+16 1.09E+16 3.17E+16 9.25E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.925  2.20E+33 4.28E+32 4.71E+33 1.07E+18 1.07E+18 3.21E+18 6.33E+18 1.91E+17 4.27E+32 1.35E+29 2.24E+17 6.00E+18 7.41E+10 7.48E+14 7.67E+08 2.91E+14 3.41E+12 2.40E+19 6.22E+20 1.54E+26 2.36E+29 1.99E+15 5.33E+15 1.21E+16 1.73E+16 1.96E+16 2.06E+16 2.08E+16 2.03E+16 1.90E+16 2.08E+16 2.17E+16 6.34E+16 1.00E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.028  1.69E+35 3.28E+34 3.62E+35 2.14E+18 2.14E+18 6.41E+18 1.26E+19 3.81E+17 3.28E+34 5.46E+30 1.08E+18 3.79E+19 1.14E+11 2.46E+15 8.87E+08 9.64E+14 8.37E+12 2.14E+20 7.56E+21 5.21E+27 1.50E+31 3.98E+15 1.06E+16 2.43E+16 3.47E+16 3.92E+16 4.11E+16 4.16E+16 4.05E+16 3.79E+16 4.16E+16 4.34E+16 1.27E+17 1.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
