                    *********************************************************************************
                    *  Z= 40 A= 92: Positive-Parity Spin-dependent Level Density [MeV-1] for ZR 92  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   3.50  0.630  3.21E+02 4.17E+02 3.28E+03 4.60E+01 7.64E+01 7.38E+01 7.58E+01 5.84E+01 3.76E+01 2.26E+01 1.24E+01 6.81E+00 4.87E+00 1.94E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.652  4.52E+02 6.30E+02 5.03E+03 6.94E+01 1.06E+02 1.22E+02 1.03E+02 9.33E+01 5.37E+01 3.53E+01 2.06E+01 1.20E+01 7.91E+00 4.52E+00 7.14E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.674  6.37E+02 8.54E+02 6.85E+03 9.69E+01 1.49E+02 1.54E+02 1.48E+02 1.16E+02 7.70E+01 4.98E+01 2.55E+01 1.47E+01 1.33E+01 5.83E+00 2.58E+00 7.81E-01 0.00E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.694  9.09E+02 1.32E+03 1.07E+04 1.36E+02 2.32E+02 2.45E+02 2.29E+02 1.83E+02 1.20E+02 7.21E+01 4.30E+01 2.56E+01 2.09E+01 7.68E+00 5.16E+00 1.10E+00 6.21E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.714  1.30E+03 1.80E+03 1.46E+04 1.86E+02 3.17E+02 3.32E+02 3.17E+02 2.42E+02 1.63E+02 1.02E+02 5.78E+01 4.05E+01 2.53E+01 1.04E+01 7.30E+00 1.81E+00 1.24E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.734  1.87E+03 2.75E+03 2.29E+04 2.43E+02 4.75E+02 4.96E+02 5.03E+02 3.70E+02 2.51E+02 1.56E+02 1.07E+02 6.98E+01 3.65E+01 1.64E+01 1.29E+01 5.52E+00 3.29E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.753  2.67E+03 3.68E+03 3.12E+04 3.34E+02 6.13E+02 6.50E+02 6.63E+02 5.01E+02 3.36E+02 2.23E+02 1.53E+02 8.71E+01 6.24E+01 2.72E+01 1.97E+01 9.35E+00 4.54E+00 7.14E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.790  5.44E+03 7.38E+03 6.52E+04 6.05E+02 1.15E+03 1.28E+03 1.28E+03 1.01E+03 7.34E+02 4.85E+02 3.30E+02 2.07E+02 1.27E+02 7.69E+01 4.84E+01 2.67E+01 1.32E+01 3.91E+00 3.11E+00 1.86E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.825  1.10E+04 1.48E+04 1.35E+05 1.23E+03 2.17E+03 2.48E+03 2.46E+03 2.04E+03 1.52E+03 1.05E+03 6.83E+02 4.45E+02 2.92E+02 1.91E+02 1.11E+02 6.82E+01 3.83E+01 2.03E+01 1.32E+01 4.42E+00 4.35E+00 1.57E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.859  2.21E+04 2.97E+04 2.76E+05 2.38E+03 4.31E+03 4.80E+03 4.84E+03 4.05E+03 3.07E+03 2.12E+03 1.43E+03 9.58E+02 6.41E+02 4.19E+02 2.77E+02 1.39E+02 1.08E+02 5.74E+01 3.15E+01 1.72E+01 7.65E+00 4.64E+00 1.86E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.891  4.44E+04 5.94E+04 5.67E+05 4.55E+03 8.36E+03 9.38E+03 9.53E+03 8.02E+03 6.10E+03 4.37E+03 3.13E+03 2.09E+03 1.42E+03 9.30E+02 6.02E+02 3.84E+02 2.42E+02 1.25E+02 8.07E+01 3.16E+01 2.62E+01 1.41E+01 6.31E+00 2.15E+00 6.21E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.922  8.86E+04 1.18E+05 1.15E+06 8.64E+03 1.59E+04 1.79E+04 1.85E+04 1.57E+04 1.22E+04 8.99E+03 6.51E+03 4.42E+03 3.10E+03 2.12E+03 1.41E+03 8.85E+02 5.86E+02 3.00E+02 1.95E+02 9.62E+01 5.63E+01 3.27E+01 1.34E+01 5.97E+00 1.86E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.952  1.76E+05 2.32E+05 2.34E+06 1.65E+04 3.02E+04 3.44E+04 3.56E+04 3.07E+04 2.42E+04 1.82E+04 1.33E+04 9.26E+03 6.62E+03 4.57E+03 3.15E+03 2.06E+03 1.30E+03 8.04E+02 5.10E+02 2.52E+02 1.60E+02 8.15E+01 3.58E+01 1.73E+01 6.40E+00 1.34E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.982  3.48E+05 4.55E+05 4.68E+06 3.16E+04 5.77E+04 6.59E+04 6.82E+04 5.96E+04 4.75E+04 3.63E+04 2.66E+04 1.89E+04 1.38E+04 9.68E+03 6.80E+03 4.51E+03 3.05E+03 1.98E+03 1.19E+03 6.93E+02 3.79E+02 2.15E+02 1.07E+02 5.03E+01 2.21E+01 7.10E+00 3.73E+00 1.86E+00 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.010  6.83E+05 8.86E+05 9.32E+06 5.96E+04 1.10E+05 1.25E+05 1.31E+05 1.15E+05 9.24E+04 7.15E+04 5.31E+04 3.83E+04 2.82E+04 2.01E+04 1.44E+04 9.95E+03 6.74E+03 4.53E+03 2.86E+03 1.72E+03 1.00E+03 5.65E+02 3.08E+02 1.40E+02 7.08E+01 3.15E+01 1.69E+01 6.38E+00 4.97E+00 3.28E-01 6.21E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.038  1.33E+06 1.72E+06 1.85E+07 1.12E+05 2.07E+05 2.38E+05 2.50E+05 2.20E+05 1.79E+05 1.40E+05 1.06E+05 7.71E+04 5.76E+04 4.16E+04 3.04E+04 2.12E+04 1.47E+04 9.95E+03 6.38E+03 4.03E+03 2.47E+03 1.38E+03 8.03E+02 4.00E+02 2.27E+02 9.86E+01 5.27E+01 2.64E+01 1.09E+01 6.70E+00 1.86E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.065  2.60E+06 3.32E+06 3.64E+07 2.12E+05 3.90E+05 4.50E+05 4.73E+05 4.21E+05 3.45E+05 2.73E+05 2.08E+05 1.54E+05 1.16E+05 8.51E+04 6.30E+04 4.44E+04 3.13E+04 2.17E+04 1.43E+04 9.18E+03 5.67E+03 3.35E+03 1.95E+03 1.05E+03 5.83E+02 2.74E+02 1.39E+02 5.75E+01 3.47E+01 1.54E+01 6.93E+00 1.24E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.117  1.04E+07 1.22E+07 1.39E+08 7.45E+05 1.37E+06 1.59E+06 1.69E+06 1.52E+06 1.26E+06 1.01E+06 7.85E+05 5.90E+05 4.56E+05 3.41E+05 2.58E+05 1.88E+05 1.38E+05 9.87E+04 6.74E+04 4.52E+04 2.91E+04 1.85E+04 1.12E+04 6.46E+03 3.64E+03 1.99E+03 1.04E+03 4.99E+02 2.49E+02 1.20E+02 5.15E+01 2.81E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.167  3.86E+07 4.42E+07 5.18E+08 2.58E+06 4.77E+06 5.55E+06 5.93E+06 5.37E+06 4.50E+06 3.67E+06 2.89E+06 2.21E+06 1.73E+06 1.32E+06 1.02E+06 7.61E+05 5.70E+05 4.20E+05 2.96E+05 2.06E+05 1.39E+05 9.16E+04 5.77E+04 3.61E+04 2.16E+04 1.25E+04 7.07E+03 3.73E+03 1.98E+03 9.80E+02 4.82E+02 3.61E+02 4.65E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.214  1.39E+08 1.57E+08 1.89E+09 8.84E+06 1.64E+07 1.91E+07 2.05E+07 1.87E+07 1.58E+07 1.30E+07 1.04E+07 8.03E+06 6.39E+06 4.95E+06 3.90E+06 2.95E+06 2.26E+06 1.71E+06 1.23E+06 8.85E+05 6.13E+05 4.19E+05 2.75E+05 1.78E+05 1.11E+05 6.80E+04 4.03E+04 2.29E+04 1.28E+04 6.87E+03 3.59E+03 3.40E+03 7.62E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.260  4.91E+08 5.47E+08 6.78E+09 2.99E+07 5.55E+07 6.49E+07 7.00E+07 6.41E+07 5.47E+07 4.54E+07 3.65E+07 2.85E+07 2.30E+07 1.80E+07 1.44E+07 1.11E+07 8.64E+06 6.66E+06 4.91E+06 3.62E+06 2.57E+06 1.81E+06 1.23E+06 8.23E+05 5.33E+05 3.40E+05 2.09E+05 1.26E+05 7.36E+04 4.19E+04 2.31E+04 2.44E+04 9.86E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.304  1.23E+09 9.38E+08 1.17E+10 4.96E+07 9.40E+07 1.11E+08 1.20E+08 1.10E+08 9.36E+07 7.74E+07 6.23E+07 4.91E+07 3.95E+07 3.10E+07 2.49E+07 1.94E+07 1.53E+07 1.18E+07 8.78E+06 6.53E+06 4.68E+06 3.34E+06 2.29E+06 1.56E+06 1.02E+06 6.63E+05 4.16E+05 2.56E+05 1.52E+05 8.85E+04 4.96E+04 5.52E+04 2.53E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.347  2.51E+09 1.61E+09 2.03E+10 8.25E+07 1.59E+08 1.89E+08 2.07E+08 1.87E+08 1.60E+08 1.32E+08 1.06E+08 8.46E+07 6.81E+07 5.33E+07 4.31E+07 3.41E+07 2.70E+07 2.11E+07 1.57E+07 1.18E+07 8.52E+06 6.16E+06 4.27E+06 2.95E+06 1.96E+06 1.29E+06 8.28E+05 5.19E+05 3.15E+05 1.87E+05 1.07E+05 1.25E+05 4.07E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.388  4.69E+09 2.76E+09 3.51E+10 1.37E+08 2.70E+08 3.24E+08 3.55E+08 3.19E+08 2.74E+08 2.25E+08 1.81E+08 1.46E+08 1.17E+08 9.18E+07 7.45E+07 5.99E+07 4.76E+07 3.75E+07 2.81E+07 2.12E+07 1.55E+07 1.14E+07 7.98E+06 5.60E+06 3.77E+06 2.52E+06 1.65E+06 1.06E+06 6.52E+05 3.94E+05 2.29E+05 2.83E+05 5.61E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.429  8.44E+09 4.73E+09 6.09E+10 2.28E+08 4.57E+08 5.54E+08 6.09E+08 5.45E+08 4.69E+08 3.83E+08 3.10E+08 2.51E+08 2.02E+08 1.58E+08 1.29E+08 1.05E+08 8.41E+07 6.67E+07 5.02E+07 3.83E+07 2.83E+07 2.10E+07 1.49E+07 1.06E+07 7.24E+06 4.90E+06 3.29E+06 2.14E+06 1.35E+06 8.32E+05 4.93E+05 6.40E+05 7.15E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.468  1.49E+10 8.13E+09 1.06E+11 3.78E+08 7.74E+08 9.46E+08 1.05E+09 9.30E+08 8.04E+08 6.53E+08 5.28E+08 4.32E+08 3.48E+08 2.72E+08 2.23E+08 1.84E+08 1.49E+08 1.19E+08 8.97E+07 6.92E+07 5.15E+07 3.87E+07 2.78E+07 2.01E+07 1.39E+07 9.55E+06 6.55E+06 4.36E+06 2.79E+06 1.76E+06 1.06E+06 1.45E+06 8.69E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.506  2.59E+10 1.40E+10 1.83E+11 6.29E+08 1.31E+09 1.62E+09 1.80E+09 1.59E+09 1.38E+09 1.11E+09 9.02E+08 7.45E+08 5.99E+08 4.68E+08 3.86E+08 3.24E+08 2.63E+08 2.11E+08 1.60E+08 1.25E+08 9.39E+07 7.15E+07 5.20E+07 3.81E+07 2.67E+07 1.86E+07 1.31E+07 8.85E+06 5.78E+06 3.71E+06 2.28E+06 3.27E+06 1.02E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.597  1.11E+11 5.40E+10 7.30E+11 2.24E+09 4.89E+09 6.18E+09 6.95E+09 6.05E+09 5.27E+09 4.23E+09 3.43E+09 2.90E+09 2.33E+09 1.82E+09 1.52E+09 1.32E+09 1.09E+09 8.92E+08 6.86E+08 5.46E+08 4.21E+08 3.31E+08 2.48E+08 1.89E+08 1.36E+08 9.86E+07 7.32E+07 5.21E+07 3.56E+07 2.40E+07 1.55E+07 2.52E+07 1.41E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.684  4.40E+11 2.10E+11 2.93E+12 7.97E+09 1.83E+10 2.36E+10 2.69E+10 2.30E+10 2.02E+10 1.60E+10 1.31E+10 1.13E+10 9.07E+09 7.06E+09 5.98E+09 5.39E+09 4.52E+09 3.76E+09 2.93E+09 2.39E+09 1.88E+09 1.53E+09 1.18E+09 9.32E+08 6.96E+08 5.22E+08 4.10E+08 3.07E+08 2.19E+08 1.55E+08 1.05E+08 1.94E+08 1.94E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.844  8.97E+12 3.20E+12 4.88E+13 1.01E+11 2.55E+11 3.44E+11 4.02E+11 3.34E+11 2.97E+11 2.31E+11 1.89E+11 1.71E+11 1.37E+11 1.07E+11 9.28E+10 8.96E+10 7.78E+10 6.71E+10 5.36E+10 4.57E+10 3.78E+10 3.29E+10 2.68E+10 2.28E+10 1.82E+10 1.47E+10 1.29E+10 1.06E+10 8.31E+09 6.50E+09 4.83E+09 1.15E+10 3.67E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.130  4.29E+15 8.53E+14 1.84E+16 1.62E+13 4.96E+13 7.33E+13 8.97E+13 7.03E+13 6.42E+13 4.79E+13 3.97E+13 3.93E+13 3.15E+13 2.43E+13 2.23E+13 2.48E+13 2.30E+13 2.13E+13 1.79E+13 1.67E+13 1.52E+13 1.51E+13 1.38E+13 1.36E+13 1.24E+13 1.15E+13 1.27E+13 1.28E+13 1.20E+13 1.14E+13 1.02E+13 4.05E+13 1.32E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.381  1.71E+16 1.70E+15 3.67E+16 3.23E+13 9.89E+13 1.46E+14 1.79E+14 1.40E+14 1.28E+14 9.55E+13 7.93E+13 7.85E+13 6.29E+13 4.85E+13 4.45E+13 4.96E+13 4.60E+13 4.26E+13 3.58E+13 3.34E+13 3.05E+13 3.01E+13 2.76E+13 2.73E+13 2.47E+13 2.31E+13 2.54E+13 2.55E+13 2.39E+13 2.28E+13 2.04E+13 8.09E+13 4.73E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.608  4.26E+16 3.40E+15 7.33E+16 6.45E+13 1.97E+14 2.92E+14 3.57E+14 2.80E+14 2.56E+14 1.91E+14 1.58E+14 1.57E+14 1.26E+14 9.69E+13 8.89E+13 9.90E+13 9.18E+13 8.50E+13 7.14E+13 6.67E+13 6.08E+13 6.02E+13 5.52E+13 5.45E+13 4.94E+13 4.61E+13 5.08E+13 5.10E+13 4.78E+13 4.56E+13 4.08E+13 1.62E+14 1.70E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.817  9.35E+16 6.79E+15 1.46E+17 1.29E+14 3.94E+14 5.82E+14 7.13E+14 5.58E+14 5.10E+14 3.80E+14 3.16E+14 3.12E+14 2.51E+14 1.93E+14 1.77E+14 1.98E+14 1.83E+14 1.70E+14 1.43E+14 1.33E+14 1.22E+14 1.20E+14 1.10E+14 1.09E+14 9.87E+13 9.21E+13 1.01E+14 1.02E+14 9.56E+13 9.11E+13 8.16E+13 3.24E+14 6.10E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.012  1.95E+17 1.36E+16 2.92E+17 2.56E+14 7.85E+14 1.16E+15 1.42E+15 1.11E+15 1.02E+15 7.58E+14 6.30E+14 6.24E+14 5.00E+14 3.86E+14 3.54E+14 3.94E+14 3.66E+14 3.39E+14 2.85E+14 2.66E+14 2.43E+14 2.40E+14 2.20E+14 2.17E+14 1.97E+14 1.84E+14 2.03E+14 2.04E+14 1.91E+14 1.82E+14 1.63E+14 6.47E+14 2.19E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.195  3.98E+17 2.71E+16 5.84E+17 5.11E+14 1.57E+15 2.32E+15 2.84E+15 2.22E+15 2.03E+15 1.51E+15 1.26E+15 1.24E+15 9.98E+14 7.70E+14 7.07E+14 7.87E+14 7.31E+14 6.77E+14 5.69E+14 5.31E+14 4.85E+14 4.80E+14 4.40E+14 4.35E+14 3.94E+14 3.68E+14 4.05E+14 4.07E+14 3.82E+14 3.64E+14 3.26E+14 1.29E+15 7.86E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
