                    *********************************************************************************
                    *  Z= 54 A=130: Positive-Parity Spin-dependent Level Density [MeV-1] for XE130  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   3.00  0.502  1.86E+02 2.87E+02 2.88E+03 1.83E+01 3.37E+01 4.43E+01 3.80E+01 3.70E+01 4.01E+01 2.78E+01 1.98E+01 1.11E+01 5.12E+00 5.65E+00 2.22E+00 1.60E+00 1.34E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.522  2.77E+02 4.35E+02 4.42E+03 2.51E+01 4.81E+01 6.75E+01 5.98E+01 5.82E+01 5.73E+01 4.48E+01 3.27E+01 1.53E+01 1.11E+01 6.52E+00 2.71E+00 2.82E+00 1.95E+00 7.60E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.542  4.04E+02 5.83E+02 5.92E+03 3.54E+01 6.19E+01 8.79E+01 8.37E+01 8.37E+01 7.20E+01 5.65E+01 4.08E+01 2.46E+01 1.52E+01 8.47E+00 4.54E+00 3.50E+00 1.81E+00 1.98E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.561  5.90E+02 9.03E+02 9.24E+03 4.95E+01 9.72E+01 1.30E+02 1.33E+02 1.39E+02 1.09E+02 9.07E+01 5.75E+01 4.16E+01 2.16E+01 1.37E+01 8.10E+00 3.55E+00 3.24E+00 3.91E+00 7.86E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.580  8.58E+02 1.24E+03 1.28E+04 7.04E+01 1.35E+02 1.76E+02 1.76E+02 1.82E+02 1.62E+02 1.21E+02 8.99E+01 5.07E+01 3.00E+01 2.28E+01 8.74E+00 5.32E+00 6.26E+00 4.12E+00 1.57E+00 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.597  1.26E+03 2.02E+03 2.10E+04 1.14E+02 2.12E+02 2.79E+02 2.88E+02 2.98E+02 2.61E+02 2.00E+02 1.48E+02 8.02E+01 5.21E+01 2.78E+01 1.59E+01 1.45E+01 1.23E+01 6.67E+00 4.72E+00 1.93E+00 1.03E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.615  1.88E+03 2.91E+03 3.04E+04 1.76E+02 3.10E+02 4.09E+02 4.12E+02 4.29E+02 3.54E+02 2.81E+02 2.07E+02 1.22E+02 7.43E+01 4.78E+01 2.67E+01 2.21E+01 1.56E+01 1.18E+01 8.37E+00 3.66E+00 1.93E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.632  2.85E+03 4.82E+03 5.01E+04 3.00E+02 5.52E+02 7.01E+02 6.61E+02 6.71E+02 5.60E+02 4.54E+02 3.48E+02 2.08E+02 1.27E+02 7.88E+01 5.01E+01 3.37E+01 2.60E+01 2.36E+01 1.24E+01 8.57E+00 3.76E+00 7.67E-01 1.22E+00 5.97E-02 6.27E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.648  4.31E+03 6.85E+03 7.13E+04 4.68E+02 7.87E+02 9.89E+02 9.41E+02 9.13E+02 7.73E+02 6.47E+02 4.76E+02 3.08E+02 1.88E+02 1.22E+02 7.47E+01 5.69E+01 3.81E+01 3.14E+01 1.48E+01 1.35E+01 5.28E+00 2.70E+00 1.39E+00 5.97E-02 1.24E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.680  9.85E+03 1.53E+04 1.60E+05 9.58E+02 1.76E+03 2.20E+03 2.18E+03 2.09E+03 1.71E+03 1.38E+03 1.05E+03 6.83E+02 4.67E+02 2.99E+02 1.75E+02 1.35E+02 7.98E+01 5.82E+01 3.73E+01 2.62E+01 1.54E+01 6.60E+00 3.46E+00 3.10E+00 1.35E+00 1.35E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.710  2.19E+04 3.30E+04 3.50E+05 2.05E+03 3.61E+03 4.57E+03 4.75E+03 4.55E+03 3.72E+03 2.94E+03 2.25E+03 1.55E+03 1.06E+03 6.57E+02 4.19E+02 2.84E+02 1.97E+02 1.38E+02 8.98E+01 5.45E+01 2.73E+01 1.85E+01 1.14E+01 4.61E+00 5.37E+00 1.51E+00 1.37E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.739  4.80E+04 7.12E+04 7.66E+05 4.21E+03 7.82E+03 9.82E+03 1.00E+04 9.76E+03 7.98E+03 6.41E+03 4.86E+03 3.39E+03 2.36E+03 1.53E+03 9.88E+02 7.06E+02 4.98E+02 3.30E+02 2.25E+02 1.30E+02 7.93E+01 3.91E+01 2.71E+01 1.53E+01 8.29E+00 6.58E+00 3.80E+00 6.89E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.767  1.05E+05 1.57E+05 1.70E+06 9.34E+03 1.71E+04 2.17E+04 2.18E+04 2.09E+04 1.70E+04 1.39E+04 1.07E+04 7.54E+03 5.32E+03 3.61E+03 2.53E+03 1.72E+03 1.21E+03 8.49E+02 5.57E+02 3.50E+02 2.01E+02 1.29E+02 7.45E+01 2.24E+01 3.21E+01 1.96E+01 7.60E+00 8.27E+00 2.09E+00 1.93E+00 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.794  2.30E+05 3.44E+05 3.79E+06 2.07E+04 3.78E+04 4.76E+04 4.76E+04 4.47E+04 3.65E+04 2.97E+04 2.33E+04 1.68E+04 1.24E+04 8.45E+03 5.93E+03 4.24E+03 2.95E+03 2.02E+03 1.39E+03 9.10E+02 5.72E+02 3.15E+02 1.88E+02 1.17E+02 6.64E+01 4.75E+01 3.37E+01 1.32E+01 1.02E+01 4.19E+00 2.65E+00 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.820  5.02E+05 7.43E+05 8.28E+06 4.36E+04 8.01E+04 1.02E+05 1.02E+05 9.66E+04 7.77E+04 6.34E+04 4.99E+04 3.67E+04 2.73E+04 1.93E+04 1.37E+04 9.76E+03 6.75E+03 4.87E+03 3.25E+03 2.20E+03 1.38E+03 8.46E+02 5.20E+02 2.86E+02 2.00E+02 1.17E+02 6.14E+01 4.75E+01 2.03E+01 1.24E+01 5.80E+00 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.845  1.08E+06 1.57E+06 1.77E+07 9.05E+04 1.67E+05 2.13E+05 2.14E+05 2.04E+05 1.64E+05 1.34E+05 1.06E+05 7.83E+04 5.91E+04 4.20E+04 3.02E+04 2.20E+04 1.54E+04 1.10E+04 7.52E+03 5.09E+03 3.29E+03 2.11E+03 1.25E+03 8.31E+02 4.32E+02 2.89E+02 1.80E+02 9.89E+01 5.54E+01 2.99E+01 1.19E+01 1.36E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.869  2.29E+06 3.29E+06 3.76E+07 1.87E+05 3.44E+05 4.39E+05 4.42E+05 4.22E+05 3.43E+05 2.80E+05 2.23E+05 1.65E+05 1.26E+05 9.04E+04 6.67E+04 4.89E+04 3.48E+04 2.49E+04 1.71E+04 1.18E+04 7.85E+03 4.98E+03 3.28E+03 1.92E+03 1.24E+03 7.53E+02 4.44E+02 2.78E+02 1.47E+02 8.47E+01 4.72E+01 3.49E+01 3.16E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.893  4.83E+06 6.86E+06 7.95E+07 3.86E+05 7.10E+05 9.07E+05 9.11E+05 8.71E+05 7.10E+05 5.84E+05 4.66E+05 3.49E+05 2.69E+05 1.96E+05 1.45E+05 1.08E+05 7.75E+04 5.63E+04 3.91E+04 2.74E+04 1.88E+04 1.21E+04 7.78E+03 5.11E+03 3.16E+03 1.97E+03 1.24E+03 7.27E+02 4.47E+02 2.32E+02 1.25E+02 1.39E+02 7.37E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.916  1.01E+07 1.43E+07 1.68E+08 7.96E+05 1.46E+06 1.87E+06 1.88E+06 1.79E+06 1.46E+06 1.21E+06 9.74E+05 7.33E+05 5.69E+05 4.19E+05 3.15E+05 2.37E+05 1.71E+05 1.26E+05 8.86E+04 6.31E+04 4.35E+04 2.89E+04 1.95E+04 1.25E+04 7.94E+03 5.11E+03 3.13E+03 1.97E+03 1.20E+03 6.78E+02 3.81E+02 4.02E+02 2.74E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.961  4.75E+07 6.04E+07 7.26E+08 3.26E+06 6.01E+06 7.72E+06 7.80E+06 7.49E+06 6.14E+06 5.08E+06 4.13E+06 3.15E+06 2.48E+06 1.85E+06 1.42E+06 1.09E+06 8.02E+05 6.01E+05 4.30E+05 3.13E+05 2.22E+05 1.52E+05 1.04E+05 7.02E+04 4.59E+04 3.03E+04 1.92E+04 1.22E+04 7.80E+03 4.60E+03 2.66E+03 3.21E+03 3.08E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.004  2.01E+08 2.47E+08 3.04E+09 1.30E+07 2.39E+07 3.08E+07 3.13E+07 3.02E+07 2.49E+07 2.08E+07 1.70E+07 1.31E+07 1.04E+07 7.88E+06 6.13E+06 4.78E+06 3.58E+06 2.73E+06 1.99E+06 1.47E+06 1.07E+06 7.48E+05 5.30E+05 3.67E+05 2.47E+05 1.66E+05 1.09E+05 7.21E+04 4.81E+04 2.93E+04 1.73E+04 2.26E+04 2.31E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.045  8.22E+08 9.94E+08 1.25E+10 5.08E+07 9.38E+07 1.21E+08 1.23E+08 1.19E+08 9.90E+07 8.32E+07 6.86E+07 5.31E+07 4.28E+07 3.27E+07 2.57E+07 2.03E+07 1.55E+07 1.20E+07 8.87E+06 6.71E+06 4.97E+06 3.55E+06 2.57E+06 1.83E+06 1.26E+06 8.69E+05 5.80E+05 3.99E+05 2.74E+05 1.72E+05 1.03E+05 1.45E+05 1.62E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.084  3.27E+09 3.90E+09 5.00E+10 1.94E+08 3.59E+08 4.65E+08 4.75E+08 4.62E+08 3.85E+08 3.25E+08 2.70E+08 2.10E+08 1.71E+08 1.32E+08 1.05E+08 8.38E+07 6.45E+07 5.07E+07 3.81E+07 2.92E+07 2.20E+07 1.60E+07 1.18E+07 8.58E+06 6.02E+06 4.26E+06 2.90E+06 2.05E+06 1.46E+06 9.31E+05 5.70E+05 8.40E+05 1.08E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.122  8.73E+09 7.04E+09 9.10E+10 3.41E+08 6.43E+08 8.26E+08 8.58E+08 8.37E+08 6.98E+08 5.89E+08 4.87E+08 3.80E+08 3.09E+08 2.40E+08 1.91E+08 1.53E+08 1.18E+08 9.33E+07 7.10E+07 5.48E+07 4.16E+07 3.03E+07 2.25E+07 1.65E+07 1.17E+07 8.32E+06 5.72E+06 4.09E+06 2.95E+06 1.90E+06 1.17E+06 1.76E+06 2.45E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.159  1.86E+10 1.27E+10 1.66E+11 5.98E+08 1.15E+09 1.47E+09 1.55E+09 1.52E+09 1.27E+09 1.07E+09 8.80E+08 6.86E+08 5.59E+08 4.37E+08 3.47E+08 2.81E+08 2.15E+08 1.72E+08 1.32E+08 1.03E+08 7.84E+07 5.74E+07 4.29E+07 3.17E+07 2.26E+07 1.63E+07 1.13E+07 8.15E+06 5.96E+06 3.86E+06 2.38E+06 3.67E+06 5.57E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.195  3.64E+10 2.30E+10 3.02E+11 1.05E+09 2.06E+09 2.61E+09 2.80E+09 2.74E+09 2.29E+09 1.93E+09 1.59E+09 1.24E+09 1.01E+09 7.95E+08 6.33E+08 5.14E+08 3.91E+08 3.16E+08 2.47E+08 1.93E+08 1.48E+08 1.09E+08 8.19E+07 6.09E+07 4.38E+07 3.18E+07 2.23E+07 1.63E+07 1.20E+07 7.85E+06 4.87E+06 7.67E+06 1.27E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.229  6.87E+10 4.15E+10 5.49E+11 1.84E+09 3.69E+09 4.65E+09 5.05E+09 4.97E+09 4.16E+09 3.50E+09 2.87E+09 2.24E+09 1.83E+09 1.45E+09 1.15E+09 9.40E+08 7.13E+08 5.81E+08 4.60E+08 3.62E+08 2.79E+08 2.06E+08 1.56E+08 1.17E+08 8.48E+07 6.21E+07 4.39E+07 3.25E+07 2.43E+07 1.60E+07 9.96E+06 1.60E+07 2.88E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.263  1.27E+11 7.50E+10 1.00E+12 3.23E+09 6.61E+09 8.27E+09 9.13E+09 9.00E+09 7.53E+09 6.33E+09 5.19E+09 4.04E+09 3.31E+09 2.64E+09 2.10E+09 1.72E+09 1.30E+09 1.07E+09 8.59E+08 6.79E+08 5.27E+08 3.89E+08 2.98E+08 2.25E+08 1.64E+08 1.21E+08 8.66E+07 6.47E+07 4.92E+07 3.25E+07 2.04E+07 3.35E+07 6.56E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.296  2.32E+11 1.36E+11 1.83E+12 5.67E+09 1.18E+10 1.47E+10 1.65E+10 1.63E+10 1.36E+10 1.15E+10 9.38E+09 7.29E+09 5.99E+09 4.80E+09 3.82E+09 3.15E+09 2.37E+09 1.97E+09 1.60E+09 1.27E+09 9.95E+08 7.36E+08 5.68E+08 4.32E+08 3.18E+08 2.37E+08 1.71E+08 1.29E+08 9.95E+07 6.62E+07 4.17E+07 7.00E+07 1.49E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.375  1.15E+12 5.96E+11 8.21E+12 2.32E+10 5.07E+10 6.20E+10 7.22E+10 7.18E+10 6.03E+10 5.05E+10 4.11E+10 3.20E+10 2.64E+10 2.15E+10 1.71E+10 1.43E+10 1.06E+10 9.02E+09 7.61E+09 6.14E+09 4.87E+09 3.63E+09 2.85E+09 2.21E+09 1.66E+09 1.27E+09 9.32E+08 7.26E+08 5.78E+08 3.91E+08 2.49E+08 4.42E+08 1.16E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.449  5.18E+12 2.63E+12 3.70E+13 9.45E+10 2.18E+11 2.61E+11 3.17E+11 3.17E+11 2.67E+11 2.23E+11 1.80E+11 1.40E+11 1.16E+11 9.61E+10 7.66E+10 6.46E+10 4.78E+10 4.14E+10 3.62E+10 2.96E+10 2.38E+10 1.79E+10 1.43E+10 1.13E+10 8.67E+09 6.76E+09 5.09E+09 4.08E+09 3.36E+09 2.31E+09 1.49E+09 2.79E+09 9.09E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.587  1.40E+14 5.13E+13 7.63E+14 1.57E+12 4.00E+12 4.65E+12 6.08E+12 6.17E+12 5.21E+12 4.33E+12 3.47E+12 2.69E+12 2.26E+12 1.92E+12 1.53E+12 1.33E+12 9.62E+11 8.72E+11 8.16E+11 6.86E+11 5.71E+11 4.35E+11 3.62E+11 2.97E+11 2.37E+11 1.93E+11 1.52E+11 1.29E+11 1.13E+11 8.08E+10 5.32E+10 1.11E+11 5.54E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.833  1.01E+17 2.02E+16 3.48E+17 4.37E+14 1.36E+15 1.47E+15 2.24E+15 2.33E+15 1.99E+15 1.64E+15 1.28E+15 9.93E+14 8.50E+14 7.71E+14 6.16E+14 5.59E+14 3.91E+14 3.87E+14 4.16E+14 3.70E+14 3.27E+14 2.57E+14 2.30E+14 2.04E+14 1.76E+14 1.57E+14 1.35E+14 1.29E+14 1.29E+14 9.86E+13 6.79E+13 1.77E+14 2.06E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.049  4.04E+17 4.04E+16 6.95E+17 8.72E+14 2.71E+15 2.94E+15 4.48E+15 4.66E+15 3.97E+15 3.27E+15 2.57E+15 1.98E+15 1.70E+15 1.54E+15 1.23E+15 1.12E+15 7.80E+14 7.73E+14 8.31E+14 7.39E+14 6.54E+14 5.13E+14 4.60E+14 4.08E+14 3.52E+14 3.13E+14 2.70E+14 2.57E+14 2.58E+14 1.97E+14 1.36E+14 3.53E+14 4.11E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.245  1.01E+18 8.06E+16 1.39E+18 1.74E+15 5.41E+15 5.87E+15 8.95E+15 9.31E+15 7.94E+15 6.54E+15 5.13E+15 3.96E+15 3.39E+15 3.08E+15 2.46E+15 2.23E+15 1.56E+15 1.54E+15 1.66E+15 1.48E+15 1.31E+15 1.03E+15 9.19E+14 8.15E+14 7.03E+14 6.25E+14 5.39E+14 5.14E+14 5.16E+14 3.94E+14 2.71E+14 7.06E+14 8.23E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.424  2.22E+18 1.61E+17 2.77E+18 3.48E+15 1.08E+16 1.17E+16 1.79E+16 1.86E+16 1.59E+16 1.31E+16 1.02E+16 7.91E+15 6.77E+15 6.14E+15 4.91E+15 4.46E+15 3.11E+15 3.08E+15 3.32E+15 2.95E+15 2.61E+15 2.05E+15 1.84E+15 1.63E+15 1.40E+15 1.25E+15 1.08E+15 1.03E+15 1.03E+15 7.88E+14 5.42E+14 1.41E+15 1.64E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
