                    *********************************************************************************
                    *  Z= 30 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for ZN 65  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
  20.00  1.812  2.41E+08 1.08E+08 1.23E+09 7.15E+06 1.40E+07 1.56E+07 1.43E+07 1.23E+07 9.23E+06 7.84E+06 6.00E+06 5.00E+06 3.98E+06 3.14E+06 2.39E+06 1.90E+06 1.43E+06 1.08E+06 7.82E+05 5.73E+05 4.23E+05 2.62E+05 2.11E+05 1.17E+05 7.67E+04 5.92E+04 2.51E+04 8.34E+03 2.15E+03 8.22E+02 6.26E+02 6.53E+02 9.85E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.922  7.79E+08 3.23E+08 3.73E+09 2.03E+07 4.27E+07 4.68E+07 4.21E+07 3.63E+07 2.64E+07 2.30E+07 1.74E+07 1.48E+07 1.21E+07 9.74E+06 7.45E+06 6.05E+06 4.60E+06 3.53E+06 2.60E+06 1.98E+06 1.55E+06 9.53E+05 8.51E+05 4.40E+05 2.97E+05 2.55E+05 9.52E+04 2.30E+04 3.75E+03 1.10E+03 8.53E+02 8.80E+02 1.40E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.026  2.39E+09 9.66E+08 1.14E+10 5.76E+07 1.30E+08 1.41E+08 1.24E+08 1.08E+08 7.54E+07 6.75E+07 5.07E+07 4.41E+07 3.67E+07 3.02E+07 2.33E+07 1.93E+07 1.48E+07 1.16E+07 8.63E+06 6.83E+06 5.71E+06 3.46E+06 3.43E+06 1.66E+06 1.15E+06 1.10E+06 3.62E+05 6.34E+04 6.55E+03 1.38E+03 1.08E+03 1.11E+03 1.81E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.219  2.66E+10 8.72E+09 1.08E+11 4.64E+08 1.21E+09 1.27E+09 1.07E+09 9.43E+08 6.16E+08 5.81E+08 4.28E+08 3.89E+08 3.38E+08 2.91E+08 2.27E+08 1.97E+08 1.52E+08 1.24E+08 9.54E+07 8.15E+07 7.71E+07 4.56E+07 5.57E+07 2.34E+07 1.71E+07 2.04E+07 5.22E+06 4.82E+05 1.99E+04 2.17E+03 1.54E+03 1.56E+03 2.63E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.563  3.77E+12 7.40E+11 1.06E+13 3.01E+10 1.04E+11 1.03E+11 8.02E+10 7.23E+10 4.11E+10 4.31E+10 3.06E+10 3.03E+10 2.87E+10 2.69E+10 2.15E+10 2.04E+10 1.62E+10 1.42E+10 1.16E+10 1.16E+10 1.40E+10 7.92E+09 1.47E+10 4.70E+09 3.82E+09 7.00E+09 1.09E+09 2.79E+07 1.85E+05 5.36E+03 3.10E+03 3.10E+03 4.27E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.865  2.51E+14 4.86E+13 5.10E+14 1.95E+12 9.00E+12 8.42E+12 6.01E+12 5.55E+12 2.74E+12 3.20E+12 2.18E+12 2.36E+12 2.44E+12 2.49E+12 2.04E+12 4.07E+10 3.23E+10 2.82E+10 2.32E+10 2.31E+10 2.80E+10 1.58E+10 2.93E+10 9.38E+09 7.63E+09 1.40E+10 2.17E+09 1.61E+09 1.72E+06 1.32E+04 6.26E+03 6.15E+03 5.91E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.139  1.98E+16 3.86E+15 4.05E+16 1.26E+14 7.77E+14 6.86E+14 4.50E+14 4.26E+14 1.83E+14 2.37E+14 1.56E+14 1.83E+14 2.07E+14 2.31E+14 1.94E+14 8.09E+10 6.43E+10 5.61E+10 4.61E+10 4.60E+10 5.59E+10 3.15E+10 5.86E+10 1.87E+10 1.52E+10 2.79E+10 4.33E+09 9.31E+10 1.59E+07 3.27E+04 1.26E+04 1.22E+04 7.55E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.390  1.59E+18 3.10E+17 3.31E+18 8.19E+15 6.70E+16 5.59E+16 3.37E+16 3.27E+16 1.22E+16 1.76E+16 1.11E+16 1.43E+16 1.76E+16 2.14E+16 1.84E+16 1.61E+11 1.28E+11 1.12E+11 9.19E+10 9.16E+10 1.11E+11 6.28E+10 1.17E+11 3.73E+10 3.04E+10 5.58E+10 8.63E+09 5.38E+12 1.48E+08 8.07E+04 2.55E+04 2.43E+04 9.19E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.624  1.29E+20 2.51E+19 2.73E+20 5.31E+17 5.78E+18 4.55E+18 2.52E+18 2.51E+18 8.16E+17 1.30E+18 7.96E+17 1.11E+18 1.49E+18 1.98E+18 1.75E+18 3.21E+11 2.55E+11 2.23E+11 1.83E+11 1.83E+11 2.22E+11 1.25E+11 2.33E+11 7.44E+10 6.07E+10 1.11E+11 1.72E+10 3.11E+14 1.37E+09 1.99E+05 5.15E+04 4.82E+04 1.08E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.844  1.05E+22 2.06E+21 2.27E+22 3.44E+19 4.99E+20 3.71E+20 1.89E+20 1.93E+20 5.45E+19 9.67E+19 5.68E+19 8.64E+19 1.27E+20 1.83E+20 1.66E+20 6.38E+11 5.07E+11 4.43E+11 3.65E+11 3.64E+11 4.43E+11 2.50E+11 4.66E+11 1.49E+11 1.21E+11 2.22E+11 3.44E+10 1.80E+16 1.27E+10 4.92E+05 1.04E+05 9.58E+04 1.25E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.052  8.68E+23 1.69E+23 1.91E+24 2.23E+21 4.30E+22 3.02E+22 1.41E+22 1.48E+22 3.64E+21 7.18E+21 4.06E+21 6.72E+21 1.08E+22 1.70E+22 1.57E+22 1.27E+12 1.01E+12 8.83E+11 7.26E+11 7.25E+11 8.84E+11 4.98E+11 9.30E+11 2.96E+11 2.42E+11 4.44E+11 6.85E+10 1.04E+18 1.18E+11 1.21E+06 2.10E+05 1.90E+05 1.41E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.250  7.21E+25 1.41E+25 1.63E+26 1.45E+23 3.71E+24 2.46E+24 1.06E+24 1.14E+24 2.43E+23 5.32E+23 2.90E+23 5.23E+23 9.14E+23 1.57E+24 1.49E+24 2.53E+12 2.01E+12 1.76E+12 1.45E+12 1.45E+12 1.76E+12 9.94E+11 1.86E+12 5.91E+11 4.82E+11 8.87E+11 1.37E+11 6.00E+19 1.09E+12 3.00E+06 4.24E+05 3.78E+05 1.58E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.439  6.03E+27 1.18E+27 1.40E+28 9.38E+24 3.20E+26 2.00E+26 7.92E+25 8.72E+25 1.62E+25 3.95E+25 2.07E+25 4.07E+25 7.76E+25 1.45E+26 1.42E+26 5.03E+12 4.00E+12 3.50E+12 2.88E+12 2.88E+12 3.52E+12 1.98E+12 3.71E+12 1.18E+12 9.62E+11 1.77E+12 2.73E+11 3.47E+21 1.01E+13 7.41E+06 8.56E+05 7.51E+05 1.74E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.620  5.08E+29 9.93E+28 1.21E+30 6.08E+26 2.76E+28 1.63E+28 5.93E+27 6.69E+27 1.08E+27 2.93E+27 1.48E+27 3.17E+27 6.59E+27 1.35E+28 1.35E+28 1.00E+13 7.96E+12 6.97E+12 5.74E+12 5.74E+12 7.02E+12 3.95E+12 7.40E+12 2.35E+12 1.92E+12 3.54E+12 5.44E+11 2.01E+23 9.40E+13 1.83E+07 1.73E+06 1.49E+06 1.90E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.794  4.32E+31 8.43E+30 1.06E+32 3.94E+28 2.38E+30 1.33E+30 4.44E+29 5.13E+29 7.22E+28 2.17E+29 1.06E+29 2.46E+29 5.60E+29 1.25E+30 1.28E+30 1.99E+13 1.58E+13 1.39E+13 1.14E+13 1.14E+13 1.40E+13 7.88E+12 1.48E+13 4.69E+12 3.83E+12 7.07E+12 1.09E+12 1.16E+25 8.72E+14 4.52E+07 3.49E+06 2.96E+06 2.07E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  4.963  3.69E+33 7.20E+32 9.28E+33 2.56E+30 2.05E+32 1.08E+32 3.32E+31 3.94E+31 4.82E+30 1.61E+31 7.54E+30 1.92E+31 4.75E+31 1.15E+32 1.21E+32 3.97E+13 3.15E+13 2.76E+13 2.28E+13 2.28E+13 2.79E+13 1.57E+13 2.95E+13 9.36E+12 7.64E+12 1.41E+13 2.17E+12 6.70E+26 8.09E+15 1.12E+08 7.05E+06 5.88E+06 2.23E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.125  3.17E+35 6.20E+34 8.22E+35 1.66E+32 1.77E+34 8.81E+33 2.49E+33 3.03E+33 3.22E+32 1.19E+33 5.38E+32 1.49E+33 4.04E+33 1.07E+34 1.15E+34 7.90E+13 6.28E+13 5.50E+13 4.53E+13 4.54E+13 5.57E+13 3.13E+13 5.89E+13 1.87E+13 1.53E+13 2.82E+13 4.32E+12 3.87E+28 7.51E+16 2.75E+08 1.42E+07 1.17E+07 2.40E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.283  2.74E+37 5.36E+36 7.33E+37 1.07E+34 1.53E+36 7.17E+35 1.86E+35 2.32E+35 2.15E+34 8.85E+34 3.84E+34 1.16E+35 3.43E+35 9.88E+35 1.09E+36 1.57E+14 1.25E+14 1.10E+14 9.03E+13 9.06E+13 1.11E+14 6.25E+13 1.18E+14 3.73E+13 3.04E+13 5.63E+13 8.63E+12 2.24E+30 6.96E+17 6.80E+08 2.87E+07 2.32E+07 2.56E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.436  2.39E+39 4.67E+38 6.57E+39 6.96E+35 1.32E+38 5.84E+37 1.39E+37 1.78E+37 1.43E+36 6.57E+36 2.75E+36 9.04E+36 2.91E+37 9.15E+37 1.04E+38 3.13E+14 2.49E+14 2.18E+14 1.80E+14 1.80E+14 2.21E+14 1.25E+14 2.35E+14 7.43E+13 6.07E+13 1.12E+14 1.72E+13 1.29E+32 6.46E+18 1.68E+09 5.80E+07 4.61E+07 2.72E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.585  2.09E+41 4.08E+40 5.92E+41 4.52E+37 1.14E+40 4.76E+39 1.04E+39 1.37E+39 9.57E+37 4.87E+38 1.96E+38 7.03E+38 2.47E+39 8.47E+39 9.84E+39 6.23E+14 4.95E+14 4.34E+14 3.58E+14 3.60E+14 4.42E+14 2.49E+14 4.68E+14 1.48E+14 1.21E+14 2.25E+14 3.43E+13 7.47E+33 5.99E+19 4.15E+09 1.17E+08 9.16E+07 2.89E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.730  1.84E+43 3.59E+42 5.36E+43 2.93E+39 9.81E+41 3.88E+41 7.81E+40 1.05E+41 6.39E+39 3.61E+40 1.40E+40 5.47E+40 2.10E+41 7.84E+41 9.34E+41 1.24E+15 9.86E+14 8.65E+14 7.14E+14 7.17E+14 8.81E+14 4.96E+14 9.35E+14 2.96E+14 2.42E+14 4.48E+14 6.85E+13 4.32E+35 5.56E+20 1.02E+10 2.36E+08 1.82E+08 3.05E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 30 A= 67: Negative-parity Spin-dependent Level Density [MeV-1] for ZN 67  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.203  1.00E+00 2.30E+00 7.48E+00 1.00E+00 1.15E+00 1.48E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.287  1.00E+00 2.04E+00 6.97E+00 8.33E-01 9.56E-01 2.46E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.351  2.00E+00 2.67E+00 8.67E+00 1.43E+00 9.25E-01 2.11E-01 1.06E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.405  3.00E+00 3.38E+00 1.01E+01 2.14E+00 9.25E-01 2.11E-01 1.06E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.453  4.00E+00 5.91E+00 1.92E+01 3.57E+00 1.21E+00 9.25E-01 2.11E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.496  6.00E+00 8.24E+00 3.20E+01 3.57E+00 2.63E+00 1.11E+00 8.20E-01 1.06E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.536  8.00E+00 1.16E+01 5.37E+01 4.39E+00 3.60E+00 1.83E+00 1.03E+00 1.06E-01 0.00E+00 3.44E-02 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.573  1.20E+01 1.68E+01 8.18E+01 6.14E+00 3.95E+00 4.08E+00 1.03E+00 3.54E-01 6.09E-01 3.44E-02 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.608  1.70E+01 2.45E+01 1.23E+02 8.60E+00 6.22E+00 5.69E+00 1.14E+00 9.62E-01 6.09E-01 7.80E-02 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.641  2.40E+01 3.10E+01 1.79E+02 7.80E+00 9.39E+00 7.32E+00 1.96E+00 9.62E-01 8.20E-01 7.80E-02 1.39E+00 6.43E-01 6.09E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.672  3.30E+01 4.37E+01 2.79E+02 8.83E+00 1.18E+01 1.11E+01 3.76E+00 1.89E+00 1.09E+00 1.90E+00 1.39E+00 7.05E-01 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.702  4.50E+01 5.42E+01 3.32E+02 1.30E+01 1.33E+01 1.37E+01 4.69E+00 2.39E+00 1.80E+00 1.90E+00 1.50E+00 7.05E-01 1.22E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.730  6.10E+01 7.52E+01 4.62E+02 1.93E+01 1.91E+01 1.67E+01 5.85E+00 4.28E+00 2.07E+00 2.27E+00 2.28E+00 1.42E+00 1.93E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
