                    *********************************************************************************
                    *  Z= 62 A=148: Positive-Parity Spin-dependent Level Density [MeV-1] for SM148  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
 160.00  3.392  5.50E+22 3.66E+21 7.78E+22 3.18E+19 6.36E+19 9.52E+19 2.77E+20 2.40E+20 2.63E+20 2.13E+20 2.54E+20 2.51E+20 3.04E+20 2.30E+20 2.50E+20 2.26E+20 1.66E+20 1.32E+20 1.29E+20 1.01E+20 9.90E+19 6.76E+19 5.74E+19 5.28E+19 4.17E+19 3.23E+19 2.48E+19 1.89E+19 1.42E+19 9.55E+18 7.65E+18 5.78E+18 4.07E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.496  1.10E+23 7.32E+21 1.55E+23 6.35E+19 1.27E+20 1.90E+20 5.54E+20 4.79E+20 5.25E+20 4.25E+20 5.08E+20 5.02E+20 6.08E+20 4.59E+20 4.99E+20 4.51E+20 3.32E+20 2.64E+20 2.58E+20 2.01E+20 1.98E+20 1.35E+20 1.15E+20 1.06E+20 8.34E+19 6.46E+19 4.97E+19 3.78E+19 2.84E+19 1.91E+19 1.53E+19 1.16E+19 8.13E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.597  2.20E+23 1.46E+22 3.11E+23 1.27E+20 2.54E+20 3.80E+20 1.11E+21 9.56E+20 1.05E+21 8.48E+20 1.01E+21 1.00E+21 1.22E+21 9.17E+20 9.97E+20 9.01E+20 6.64E+20 5.28E+20 5.16E+20 4.02E+20 3.96E+20 2.70E+20 2.29E+20 2.11E+20 1.67E+20 1.29E+20 9.93E+19 7.56E+19 5.68E+19 3.82E+19 3.06E+19 2.31E+19 1.63E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.696  4.39E+23 2.92E+22 6.21E+23 2.53E+20 5.07E+20 7.58E+20 2.21E+21 1.91E+21 2.09E+21 1.69E+21 2.03E+21 2.01E+21 2.43E+21 1.83E+21 1.99E+21 1.80E+21 1.33E+21 1.06E+21 1.03E+21 8.03E+20 7.91E+20 5.40E+20 4.58E+20 4.22E+20 3.33E+20 2.58E+20 1.99E+20 1.51E+20 1.14E+20 7.63E+19 6.12E+19 4.62E+19 3.25E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.792  8.77E+23 5.84E+22 1.24E+24 5.06E+20 1.01E+21 1.51E+21 4.42E+21 3.82E+21 4.18E+21 3.39E+21 4.05E+21 4.01E+21 4.85E+21 3.66E+21 3.98E+21 3.60E+21 2.65E+21 2.11E+21 2.06E+21 1.60E+21 1.58E+21 1.08E+21 9.16E+20 8.43E+20 6.66E+20 5.17E+20 3.97E+20 3.02E+20 2.27E+20 1.53E+20 1.22E+20 9.25E+19 6.50E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 62 A=155: Positive-Parity Spin-dependent Level Density [MeV-1] for SM155  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.133  2.00E+00 1.24E+01 1.26E+02 0.00E+00 1.00E+00 2.73E+00 2.18E+00 1.45E+00 1.45E+00 1.45E+00 1.45E+00 7.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.188  6.00E+00 1.81E+01 1.75E+02 0.00E+00 2.27E+00 4.31E+00 3.02E+00 2.42E+00 1.81E+00 1.21E+00 1.21E+00 1.21E+00 6.05E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.231  1.10E+01 2.66E+01 3.04E+02 0.00E+00 1.95E+00 4.41E+00 3.63E+00 3.63E+00 3.63E+00 3.11E+00 2.07E+00 1.55E+00 1.04E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.266  2.00E+01 4.13E+01 4.52E+02 5.18E-01 5.13E+00 7.72E+00 5.18E+00 5.18E+00 3.63E+00 3.63E+00 3.63E+00 2.59E+00 1.55E+00 1.04E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.298  3.40E+01 7.28E+01 8.28E+02 1.06E+00 6.68E+00 1.12E+01 1.06E+01 9.88E+00 8.49E+00 7.25E+00 5.18E+00 3.63E+00 3.63E+00 2.07E+00 1.55E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.326  5.70E+01 1.12E+02 1.27E+03 2.09E+00 1.19E+01 1.87E+01 1.43E+01 1.40E+01 1.16E+01 1.18E+01 8.81E+00 5.70E+00 3.63E+00 3.63E+00 2.59E+00 1.55E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.352  9.80E+01 2.17E+02 2.53E+03 4.68E+00 1.89E+01 3.06E+01 2.79E+01 2.84E+01 2.62E+01 2.43E+01 1.71E+01 1.24E+01 9.52E+00 5.70E+00 3.63E+00 3.63E+00 1.55E+00 1.04E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.377  1.69E+02 3.46E+02 3.98E+03 9.35E+00 3.21E+01 5.04E+01 4.52E+01 4.28E+01 3.93E+01 3.93E+01 2.85E+01 1.92E+01 1.37E+01 9.33E+00 6.22E+00 3.63E+00 3.63E+00 1.55E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.400  2.91E+02 6.35E+02 7.66E+03 1.93E+01 4.93E+01 7.83E+01 7.63E+01 7.64E+01 8.07E+01 7.60E+01 5.49E+01 4.00E+01 3.12E+01 1.87E+01 1.35E+01 9.33E+00 4.15E+00 3.63E+00 2.07E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.421  4.88E+02 9.43E+02 1.15E+04 2.86E+01 7.42E+01 1.19E+02 1.15E+02 1.15E+02 1.08E+02 1.01E+02 8.56E+01 6.31E+01 4.68E+01 3.25E+01 2.07E+01 1.35E+01 9.52E+00 3.63E+00 3.63E+00 1.55E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.442  8.14E+02 1.66E+03 2.08E+04 4.64E+01 1.20E+02 1.88E+02 1.96E+02 2.01E+02 1.98E+02 1.88E+02 1.46E+02 1.08E+02 9.42E+01 6.38E+01 4.35E+01 2.85E+01 1.63E+01 9.85E+00 5.18E+00 3.63E+00 1.55E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.461  1.32E+03 2.39E+03 3.02E+04 7.27E+01 1.71E+02 2.72E+02 2.78E+02 2.83E+02 2.76E+02 2.60E+02 2.15E+02 1.66E+02 1.24E+02 9.95E+01 6.84E+01 4.35E+01 2.73E+01 1.40E+01 9.85E+00 3.63E+00 3.63E+00 1.55E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.480  2.14E+03 4.14E+03 5.33E+04 1.22E+02 2.90E+02 4.48E+02 4.70E+02 4.91E+02 4.83E+02 4.44E+02 3.64E+02 2.86E+02 2.39E+02 1.73E+02 1.22E+02 8.61E+01 5.36E+01 3.16E+01 1.81E+01 9.85E+00 4.15E+00 3.63E+00 1.55E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.498  3.40E+03 6.00E+03 7.75E+04 1.83E+02 4.19E+02 6.49E+02 6.83E+02 7.08E+02 6.81E+02 6.40E+02 5.39E+02 4.13E+02 3.30E+02 2.57E+02 1.83E+02 1.23E+02 8.65E+01 4.97E+01 3.01E+01 1.40E+01 9.33E+00 3.63E+00 2.59E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.516  5.45E+03 1.03E+04 1.36E+05 3.10E+02 7.05E+02 1.05E+03 1.13E+03 1.22E+03 1.18E+03 1.11E+03 9.30E+02 7.38E+02 6.04E+02 4.45E+02 3.25E+02 2.27E+02 1.49E+02 9.74E+01 5.86E+01 3.16E+01 1.61E+01 9.33E+00 3.63E+00 2.07E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.533  8.60E+03 1.49E+04 1.97E+05 4.48E+02 1.01E+03 1.51E+03 1.63E+03 1.75E+03 1.67E+03 1.59E+03 1.36E+03 1.08E+03 8.58E+02 6.52E+02 4.77E+02 3.28E+02 2.27E+02 1.37E+02 9.23E+01 4.92E+01 2.71E+01 1.35E+01 5.70E+00 3.63E+00 1.55E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.549  1.36E+04 2.52E+04 3.37E+05 7.42E+02 1.62E+03 2.42E+03 2.66E+03 2.91E+03 2.82E+03 2.70E+03 2.33E+03 1.87E+03 1.52E+03 1.14E+03 8.40E+02 5.84E+02 3.89E+02 2.60E+02 1.61E+02 9.80E+01 5.40E+01 2.92E+01 1.30E+01 5.70E+00 3.63E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.565  2.12E+04 3.59E+04 4.84E+05 1.06E+03 2.31E+03 3.41E+03 3.78E+03 4.13E+03 3.97E+03 3.81E+03 3.29E+03 2.69E+03 2.19E+03 1.66E+03 1.24E+03 8.52E+02 5.80E+02 3.74E+02 2.48E+02 1.36E+02 8.91E+01 4.58E+01 1.97E+01 9.85E+00 3.63E+00 2.07E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.581  3.32E+04 5.97E+04 8.17E+05 1.74E+03 3.68E+03 5.46E+03 6.11E+03 6.75E+03 6.56E+03 6.31E+03 5.56E+03 4.52E+03 3.70E+03 2.86E+03 2.15E+03 1.53E+03 1.02E+03 6.91E+02 4.30E+02 2.60E+02 1.54E+02 9.16E+01 4.40E+01 1.87E+01 9.85E+00 3.63E+00 1.55E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.596  5.12E+04 8.44E+04 1.16E+06 2.51E+03 5.22E+03 7.69E+03 8.58E+03 9.54E+03 9.21E+03 8.83E+03 7.75E+03 6.44E+03 5.26E+03 4.05E+03 3.12E+03 2.20E+03 1.51E+03 9.87E+02 6.47E+02 3.73E+02 2.38E+02 1.30E+02 7.10E+01 3.37E+01 1.40E+01 5.70E+00 3.63E+00 1.04E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.625  1.21E+05 1.97E+05 2.75E+06 5.77E+03 1.17E+04 1.73E+04 1.96E+04 2.19E+04 2.13E+04 2.03E+04 1.80E+04 1.52E+04 1.25E+04 9.71E+03 7.57E+03 5.42E+03 3.81E+03 2.57E+03 1.69E+03 9.90E+02 6.12E+02 3.59E+02 1.93E+02 1.04E+02 4.96E+01 1.92E+01 9.85E+00 3.63E+00 1.55E+00 5.18E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.653  2.84E+05 4.52E+05 6.42E+06 1.30E+04 2.60E+04 3.82E+04 4.37E+04 4.95E+04 4.84E+04 4.63E+04 4.17E+04 3.56E+04 2.94E+04 2.29E+04 1.81E+04 1.31E+04 9.28E+03 6.32E+03 4.25E+03 2.60E+03 1.62E+03 9.54E+02 5.19E+02 2.79E+02 1.42E+02 7.14E+01 3.13E+01 1.14E+01 3.82E+00 1.55E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.679  6.52E+05 1.02E+06 1.48E+07 2.86E+04 5.71E+04 8.34E+04 9.64E+04 1.10E+05 1.08E+05 1.04E+05 9.44E+04 8.16E+04 6.79E+04 5.34E+04 4.28E+04 3.13E+04 2.23E+04 1.53E+04 1.04E+04 6.48E+03 4.15E+03 2.52E+03 1.40E+03 7.57E+02 4.03E+02 2.00E+02 9.84E+01 4.22E+01 1.49E+01 4.66E+00 2.07E+00 1.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.705  1.48E+06 2.28E+06 3.35E+07 6.23E+04 1.24E+05 1.80E+05 2.10E+05 2.41E+05 2.38E+05 2.30E+05 2.11E+05 1.84E+05 1.54E+05 1.22E+05 9.90E+04 7.35E+04 5.28E+04 3.68E+04 2.52E+04 1.59E+04 1.02E+04 6.36E+03 3.63E+03 2.02E+03 1.08E+03 5.52E+02 2.72E+02 1.25E+02 5.30E+01 1.79E+01 6.93E+00 3.11E+00 1.55E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.730  3.31E+06 5.03E+06 7.48E+07 1.34E+05 2.66E+05 3.88E+05 4.50E+05 5.19E+05 5.16E+05 5.02E+05 4.64E+05 4.08E+05 3.44E+05 2.76E+05 2.25E+05 1.69E+05 1.23E+05 8.63E+04 6.02E+04 3.86E+04 2.50E+04 1.58E+04 9.11E+03 5.17E+03 2.91E+03 1.50E+03 7.49E+02 3.51E+02 1.60E+02 6.96E+01 2.24E+01 9.00E+00 4.15E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.753  7.31E+06 1.10E+07 1.66E+08 2.87E+05 5.66E+05 8.24E+05 9.62E+05 1.11E+06 1.11E+06 1.10E+06 1.01E+06 8.97E+05 7.60E+05 6.14E+05 5.04E+05 3.83E+05 2.80E+05 1.99E+05 1.41E+05 9.16E+04 6.00E+04 3.84E+04 2.24E+04 1.30E+04 7.40E+03 4.00E+03 2.07E+03 9.82E+02 4.68E+02 2.13E+02 8.75E+01 3.12E+01 1.14E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.777  1.60E+07 2.38E+07 3.63E+08 6.05E+05 1.19E+06 1.74E+06 2.04E+06 2.37E+06 2.38E+06 2.35E+06 2.19E+06 1.95E+06 1.66E+06 1.35E+06 1.12E+06 8.58E+05 6.33E+05 4.53E+05 3.24E+05 2.14E+05 1.42E+05 9.16E+04 5.48E+04 3.21E+04 1.86E+04 1.03E+04 5.45E+03 2.66E+03 1.30E+03 6.17E+02 2.55E+02 1.16E+02 3.78E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.799  3.47E+07 5.09E+07 7.87E+08 1.27E+06 2.49E+06 3.64E+06 4.28E+06 4.99E+06 5.03E+06 4.99E+06 4.67E+06 4.19E+06 3.59E+06 2.95E+06 2.45E+06 1.90E+06 1.41E+06 1.02E+06 7.34E+05 4.90E+05 3.28E+05 2.15E+05 1.31E+05 7.83E+04 4.60E+04 2.56E+04 1.39E+04 7.05E+03 3.57E+03 1.72E+03 7.46E+02 3.45E+02 1.33E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.821  7.45E+07 1.08E+08 1.69E+09 2.63E+06 5.17E+06 7.55E+06 8.92E+06 1.04E+07 1.06E+07 1.05E+07 9.86E+06 8.91E+06 7.69E+06 6.35E+06 5.31E+06 4.16E+06 3.11E+06 2.26E+06 1.65E+06 1.11E+06 7.51E+05 4.96E+05 3.07E+05 1.87E+05 1.11E+05 6.33E+04 3.52E+04 1.82E+04 9.36E+03 4.71E+03 2.15E+03 1.00E+03 3.91E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
