                    *********************************************************************************
                    *  Z= 48 A=112: Positive-Parity Spin-dependent Level Density [MeV-1] for CD112  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
 180.00  4.114  1.18E+21 7.87E+19 1.64E+21 8.72E+17 1.73E+18 4.74E+18 5.02E+18 4.89E+18 4.87E+18 6.78E+18 5.29E+18 6.15E+18 5.87E+18 4.33E+18 4.08E+18 3.68E+18 3.22E+18 2.72E+18 2.33E+18 1.99E+18 1.69E+18 1.34E+18 1.37E+18 1.09E+18 9.00E+17 8.30E+17 7.11E+17 5.35E+17 4.49E+17 3.64E+17 2.96E+17 5.07E+17 5.76E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  4.226  2.36E+21 1.57E+20 3.27E+21 1.74E+18 3.46E+18 9.46E+18 1.00E+19 9.75E+18 9.73E+18 1.35E+19 1.06E+19 1.23E+19 1.17E+19 8.64E+18 8.16E+18 7.36E+18 6.43E+18 5.44E+18 4.65E+18 3.98E+18 3.38E+18 2.69E+18 2.75E+18 2.17E+18 1.80E+18 1.66E+18 1.42E+18 1.07E+18 8.98E+17 7.27E+17 5.93E+17 1.01E+18 1.15E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  4.336  4.72E+21 3.14E+20 6.54E+21 3.47E+18 6.90E+18 1.89E+19 2.00E+19 1.95E+19 1.94E+19 2.70E+19 2.11E+19 2.45E+19 2.34E+19 1.73E+19 1.63E+19 1.47E+19 1.28E+19 1.09E+19 9.29E+18 7.94E+18 6.76E+18 5.37E+18 5.49E+18 4.35E+18 3.60E+18 3.32E+18 2.84E+18 2.14E+18 1.80E+18 1.45E+18 1.18E+18 2.03E+18 2.30E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 48 A=117: Negative-parity Spin-dependent Level Density [MeV-1] for CD117  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.153  2.00E+00 9.09E+00 6.08E+01 2.00E+00 1.42E+00 1.49E+00 1.50E+00 1.56E+00 5.63E-01 5.63E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.217  4.00E+00 1.04E+01 7.36E+01 1.67E+00 1.30E+00 3.02E+00 1.60E+00 1.30E+00 5.86E-01 4.69E-01 4.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.266  7.00E+00 1.56E+01 1.19E+02 2.14E+00 1.93E+00 3.03E+00 3.16E+00 2.58E+00 1.42E+00 5.02E-01 4.02E-01 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.307  1.10E+01 1.56E+01 1.26E+02 2.14E+00 1.83E+00 2.21E+00 3.16E+00 2.68E+00 2.02E+00 7.03E-01 5.02E-01 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.343  1.60E+01 2.30E+01 1.87E+02 3.06E+00 3.76E+00 3.90E+00 2.60E+00 3.33E+00 3.14E+00 1.41E+00 9.04E-01 5.02E-01 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.376  2.30E+01 3.29E+01 2.69E+02 4.59E+00 4.98E+00 5.58E+00 5.13E+00 4.34E+00 2.86E+00 2.52E+00 1.41E+00 6.03E-01 5.02E-01 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.406  3.40E+01 5.30E+01 4.61E+02 5.09E+00 8.74E+00 8.48E+00 7.81E+00 7.78E+00 5.74E+00 3.56E+00 1.91E+00 2.19E+00 1.12E+00 4.02E-01 2.01E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.434  4.90E+01 7.26E+01 6.53E+02 7.73E+00 1.03E+01 1.30E+01 8.45E+00 1.04E+01 7.76E+00 6.06E+00 2.32E+00 2.49E+00 1.75E+00 1.23E+00 1.02E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.460  7.30E+01 1.13E+02 1.03E+03 1.17E+01 1.42E+01 2.03E+01 1.54E+01 1.53E+01 1.06E+01 1.04E+01 6.47E+00 2.49E+00 2.45E+00 1.73E+00 1.22E+00 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.485  1.07E+02 1.66E+02 1.51E+03 1.79E+01 2.11E+01 2.75E+01 2.51E+01 2.06E+01 1.72E+01 1.44E+01 8.97E+00 5.32E+00 3.88E+00 2.33E+00 1.32E+00 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.508  1.61E+02 2.64E+02 2.50E+03 2.69E+01 3.05E+01 3.75E+01 4.14E+01 3.68E+01 2.97E+01 2.19E+01 1.46E+01 9.85E+00 6.11E+00 4.88E+00 2.25E+00 1.32E+00 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.531  2.40E+02 3.67E+02 3.59E+03 3.16E+01 4.00E+01 5.22E+01 5.45E+01 5.22E+01 4.52E+01 3.37E+01 2.09E+01 1.60E+01 8.93E+00 5.16E+00 4.10E+00 2.13E+00 5.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.553  3.61E+02 6.01E+02 6.00E+03 4.87E+01 6.58E+01 7.77E+01 9.01E+01 8.52E+01 7.24E+01 5.85E+01 3.93E+01 2.86E+01 1.54E+01 8.59E+00 5.31E+00 3.38E+00 1.42E+00 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.574  5.36E+02 8.01E+02 8.19E+03 5.67E+01 8.49E+01 1.01E+02 1.17E+02 1.10E+02 1.05E+02 7.93E+01 5.65E+01 4.02E+01 2.30E+01 1.46E+01 5.73E+00 4.49E+00 1.62E+00 5.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.594  7.87E+02 1.21E+03 1.28E+04 7.23E+01 1.21E+02 1.47E+02 1.74E+02 1.62E+02 1.60E+02 1.21E+02 9.34E+01 6.72E+01 4.16E+01 2.42E+01 1.20E+01 6.61E+00 3.55E+00 1.42E+00 4.02E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.613  1.14E+03 1.61E+03 1.73E+04 8.57E+01 1.60E+02 1.99E+02 2.18E+02 2.25E+02 2.07E+02 1.65E+02 1.29E+02 9.44E+01 5.55E+01 3.42E+01 1.81E+01 8.88E+00 5.48E+00 1.84E+00 4.02E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.632  1.65E+03 2.49E+03 2.71E+04 1.40E+02 2.46E+02 2.98E+02 3.46E+02 3.26E+02 3.11E+02 2.57E+02 2.02E+02 1.52E+02 9.56E+01 5.85E+01 2.67E+01 1.53E+01 7.80E+00 5.35E+00 1.42E+00 9.47E-01 6.29E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.650  2.38E+03 3.38E+03 3.68E+04 1.94E+02 3.46E+02 4.10E+02 4.54E+02 4.41E+02 4.12E+02 3.45E+02 2.72E+02 2.05E+02 1.28E+02 8.46E+01 4.24E+01 2.23E+01 1.06E+01 7.99E+00 1.92E+00 1.15E+00 7.29E-01 7.24E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.668  3.46E+03 5.21E+03 5.74E+04 2.86E+02 4.94E+02 6.34E+02 7.16E+02 7.10E+02 6.20E+02 5.18E+02 4.26E+02 3.07E+02 2.09E+02 1.30E+02 7.45E+01 4.23E+01 2.06E+01 1.05E+01 5.73E+00 3.39E+00 1.44E+00 7.24E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.686  5.01E+03 7.19E+03 7.95E+04 3.86E+02 6.86E+02 8.78E+02 1.00E+03 9.73E+02 8.58E+02 7.08E+02 5.71E+02 4.26E+02 2.93E+02 1.76E+02 1.10E+02 6.45E+01 2.88E+01 1.55E+01 7.87E+00 4.34E+00 2.57E+00 2.05E+00 7.36E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.719  1.08E+04 1.58E+04 1.78E+05 7.55E+02 1.47E+03 1.92E+03 2.16E+03 2.15E+03 1.95E+03 1.58E+03 1.28E+03 9.17E+02 6.43E+02 4.21E+02 2.52E+02 1.61E+02 8.12E+01 4.01E+01 1.77E+01 1.59E+01 5.52E+00 4.23E+00 2.93E+00 1.48E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.751  2.34E+04 3.46E+04 3.97E+05 1.53E+03 2.99E+03 4.02E+03 4.62E+03 4.66E+03 4.29E+03 3.62E+03 2.90E+03 2.10E+03 1.47E+03 9.58E+02 6.04E+02 3.62E+02 2.08E+02 1.09E+02 5.13E+01 3.02E+01 1.78E+01 1.16E+01 4.84E+00 2.54E+00 1.51E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.782  5.03E+04 7.32E+04 8.61E+05 3.07E+03 6.08E+03 8.13E+03 9.51E+03 9.47E+03 9.04E+03 7.79E+03 6.46E+03 4.78E+03 3.35E+03 2.22E+03 1.40E+03 8.57E+02 4.89E+02 2.81E+02 1.36E+02 7.64E+01 4.26E+01 2.16E+01 1.06E+01 5.69E+00 2.65E+00 2.63E+00 0.00E+00 6.32E-01 6.24E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.811  1.06E+05 1.51E+05 1.81E+06 6.25E+03 1.21E+04 1.62E+04 1.88E+04 1.91E+04 1.82E+04 1.60E+04 1.36E+04 1.04E+04 7.50E+03 4.99E+03 3.24E+03 1.97E+03 1.16E+03 6.60E+02 3.67E+02 1.84E+02 8.97E+01 5.13E+01 2.64E+01 1.68E+01 6.01E+00 5.48E+00 2.66E+00 1.35E+00 7.24E-01 7.20E-01 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.840  2.21E+05 3.06E+05 3.75E+06 1.23E+04 2.40E+04 3.16E+04 3.74E+04 3.81E+04 3.66E+04 3.21E+04 2.77E+04 2.16E+04 1.59E+04 1.10E+04 7.23E+03 4.52E+03 2.70E+03 1.55E+03 8.74E+02 4.79E+02 2.44E+02 1.25E+02 6.31E+01 4.61E+01 2.45E+01 1.28E+01 6.66E+00 5.10E+00 2.76E+00 2.62E+00 1.95E+00 6.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.867  4.53E+05 6.25E+05 7.77E+06 2.45E+04 4.79E+04 6.34E+04 7.48E+04 7.72E+04 7.37E+04 6.51E+04 5.63E+04 4.42E+04 3.33E+04 2.37E+04 1.60E+04 1.02E+04 6.28E+03 3.66E+03 2.10E+03 1.21E+03 6.28E+02 3.27E+02 1.83E+02 1.14E+02 5.47E+01 3.83E+01 1.71E+01 1.51E+01 8.77E+00 4.38E+00 2.97E+00 2.04E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.894  9.29E+05 1.28E+06 1.61E+07 4.85E+04 9.58E+04 1.27E+05 1.51E+05 1.56E+05 1.50E+05 1.33E+05 1.16E+05 9.07E+04 6.91E+04 4.98E+04 3.44E+04 2.26E+04 1.43E+04 8.58E+03 5.00E+03 2.87E+03 1.62E+03 8.88E+02 4.95E+02 2.72E+02 1.51E+02 8.72E+01 5.08E+01 3.13E+01 1.54E+01 1.24E+01 6.35E+00 4.08E+00 1.00E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.920  1.90E+06 2.60E+06 3.33E+07 9.68E+04 1.90E+05 2.54E+05 3.02E+05 3.14E+05 3.02E+05 2.71E+05 2.37E+05 1.87E+05 1.43E+05 1.04E+05 7.35E+04 4.90E+04 3.19E+04 1.96E+04 1.18E+04 6.97E+03 3.94E+03 2.25E+03 1.27E+03 7.18E+02 3.91E+02 2.31E+02 1.28E+02 6.40E+01 3.72E+01 2.98E+01 1.26E+01 8.37E+00 3.01E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.945  3.86E+06 5.24E+06 6.79E+07 1.90E+05 3.73E+05 4.98E+05 5.95E+05 6.21E+05 6.03E+05 5.43E+05 4.80E+05 3.84E+05 2.96E+05 2.17E+05 1.54E+05 1.04E+05 6.95E+04 4.39E+04 2.71E+04 1.63E+04 9.36E+03 5.48E+03 3.17E+03 1.83E+03 1.02E+03 5.76E+02 3.13E+02 1.86E+02 9.63E+01 5.33E+01 3.51E+01 2.71E+01 1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.970  7.77E+06 1.04E+07 1.37E+08 3.68E+05 7.23E+05 9.66E+05 1.16E+06 1.21E+06 1.18E+06 1.08E+06 9.57E+05 7.73E+05 6.03E+05 4.48E+05 3.21E+05 2.20E+05 1.49E+05 9.58E+04 6.07E+04 3.72E+04 2.20E+04 1.30E+04 7.66E+03 4.51E+03 2.58E+03 1.48E+03 8.05E+02 4.59E+02 2.56E+02 1.51E+02 7.90E+01 9.12E+01 3.32E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.017  3.31E+07 4.02E+07 5.43E+08 1.36E+06 2.68E+06 3.59E+06 4.32E+06 4.55E+06 4.48E+06 4.10E+06 3.69E+06 3.03E+06 2.41E+06 1.83E+06 1.35E+06 9.43E+05 6.54E+05 4.35E+05 2.84E+05 1.82E+05 1.12E+05 6.89E+04 4.21E+04 2.55E+04 1.53E+04 9.00E+03 5.19E+03 2.99E+03 1.73E+03 1.03E+03 5.86E+02 6.81E+02 2.70E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
